
MINUTE: Average=36.46748843798222, Max=36.617656902706734, Min=36.26542614168329
MINUTE: Average=38.60073843122166, Max=38.73654660387245, Min=38.50133688970877
MINUTE: Average=38.65372842014818, Max=38.89930290794788, Min=38.47263847724047
MINUTE: Average=38.88206618610021, Max=39.003487564036426, Min=38.77899474932074
MINUTE: Average=38.87793344537712, Max=39.0609604393791, Min=38.70860252636942
MINUTE: Average=38.75007157203748, Max=38.866068187675666, Min=38.61073735151508
MINUTE: Average=38.513511438580736, Max=38.653897039763734, Min=38.331011328264495
MINUTE: Average=38.054774460524115, Max=38.30282325156324, Min=37.87531097317388
MINUTE: Average=37.942597851774714, Max=38.03827896165009, Min=37.8516956931773
MINUTE: Average=37.72804856114734, Max=37.98621604531701, Min=37.5829340259924
MINUTE: Average=37.96994884405779, Max=38.36532957833146, Min=37.66598152816178
MINUTE: Average=38.336277062927174, Max=38.443617658459786, Min=38.2410889616987
MINUTE: Average=38.42040540650364, Max=38.71224767022116, Min=38.20694896648317
MINUTE: Average=38.52616117090556, Max=38.70547862483641, Min=38.352510889383886
MINUTE: Average=38.495535142922876, Max=38.64265220815011, Min=38.330266360540946
MINUTE: Average=38.76874300020227, Max=38.908742370887495, Min=38.635230710063155
MINUTE: Average=38.867467048687395, Max=38.97042376724589, Min=38.701524692206924
MINUTE: Average=38.84694641663023, Max=38.97205178375469, Min=38.72641034091744
MINUTE: Average=39.019809806489626, Max=39.155054214467995, Min=38.92599138978733
MINUTE: Average=39.24599534832738, Max=39.448765274758905, Min=39.11138348409002
MINUTE: Average=39.20719023256652, Max=39.42753119955761, Min=39.036715429860735
MINUTE: Average=39.06746512046297, Max=39.22997674875916, Min=38.92038167262714
MINUTE: Average=38.989740323284, Max=39.073193254269604, Min=38.89202760424546
MINUTE: Average=39.05015205218769, Max=39.29650765602506, Min=38.813262635148114
MINUTE: Average=39.18328699521923, Max=39.35208451395612, Min=39.02420072309186
MINUTE: Average=38.84333812539993, Max=39.071493258494584, Min=38.56501897505578
MINUTE: Average=38.6672271132757, Max=39.05845701423861, Min=38.39914146437995
MINUTE: Average=38.933633114309906, Max=39.05653682086266, Min=38.81620500260613
MINUTE: Average=38.69379664402528, Max=38.974939468765925, Min=38.45050489436742
MINUTE: Average=38.61545124791565, Max=38.8415475192307, Min=38.427891285427
MINUTE: Average=38.93247967668242, Max=39.163468849876445, Min=38.76782403235334
MINUTE: Average=39.29075343500693, Max=39.5427715205256, Min=39.068685944305145
MINUTE: Average=39.62842425813407, Max=39.79098860299254, Min=39.44783998197243
MINUTE: Average=39.49812564250737, Max=39.77572877493275, Min=39.298309206267945
MINUTE: Average=39.28673836410327, Max=39.40837805510545, Min=39.12690748495889
MINUTE: Average=39.10664240401762, Max=39.24518285303202, Min=38.96102096937308
MINUTE: Average=39.03288800487308, Max=39.120662355873634, Min=38.95358848300003
MINUTE: Average=38.80588862656326, Max=38.98418837367009, Min=38.63798828906862
MINUTE: Average=38.55103006831249, Max=38.73047893984976, Min=38.3326521969812
MINUTE: Average=38.481853932698485, Max=38.70546051226977, Min=38.24802575408697
MINUTE: Average=38.40718166305328, Max=38.61751389354564, Min=38.17555603744591
MINUTE: Average=38.14053984523493, Max=38.259545052828, Min=37.99169903293059
MINUTE: Average=38.12033322381944, Max=38.2681490059013, Min=38.019908081909854
MINUTE: Average=38.20493439146772, Max=38.35531590485787, Min=38.063066774743945
MINUTE: Average=38.44910975976743, Max=38.586163824699625, Min=38.304917626208315
MINUTE: Average=38.27771540297226, Max=38.467914775588234, Min=38.102199328035695
MINUTE: Average=38.451482807377644, Max=38.660824244552956, Min=38.218352656321265
MINUTE: Average=38.484446996805666, Max=38.63963030587619, Min=38.33874549942207
MINUTE: Average=38.58591072338786, Max=38.685946756716916, Min=38.40268072456763
MINUTE: Average=38.650470161259165, Max=38.80467028229259, Min=38.50554273546312
MINUTE: Average=38.94162992635692, Max=39.07043847413231, Min=38.78269984343138
MINUTE: Average=38.99743115311191, Max=39.105140673443195, Min=38.85623434273926
MINUTE: Average=39.07878144096853, Max=39.175742566444164, Min=38.9862194155994
MINUTE: Average=39.25042589818668, Max=39.35677378534966, Min=39.05141262305654
MINUTE: Average=39.28507621996502, Max=39.38583477521642, Min=39.18644594650936
MINUTE: Average=39.39615960829032, Max=39.505801971803855, Min=39.23830839371726
MINUTE: Average=39.41372027964977, Max=39.61075312538259, Min=39.21044914898291
MINUTE: Average=39.49318677487201, Max=39.672353753083534, Min=39.28078254870913
MINUTE: Average=39.60802516444104, Max=39.7531101192748, Min=39.4663248140255
MINUTE: Average=39.78488365240126, Max=39.98509479428592, Min=39.56293969999551
MINUTE: Average=40.145269531406136, Max=40.23408508103951, Min=40.02944663850965
MINUTE: Average=40.19070428768129, Max=40.295465583676624, Min=40.07945310285156
MINUTE: Average=39.93843433591417, Max=40.19066230705351, Min=39.72019096594305
MINUTE: Average=39.658732196714226, Max=39.71475053651702, Min=39.580736343487615
MINUTE: Average=39.85750453862591, Max=40.00428058340349, Min=39.67068738771324
MINUTE: Average=39.89181991823908, Max=40.02324221293441, Min=39.727805074799264
MINUTE: Average=39.92872278408216, Max=40.08241608930871, Min=39.817105460862535
MINUTE: Average=39.72385519199161, Max=39.98861302351632, Min=39.45202119714078
MINUTE: Average=39.45476478075809, Max=39.58533330020882, Min=39.339034941840154
MINUTE: Average=39.628539480376276, Max=39.88766928089172, Min=39.41423420621849
MINUTE: Average=39.936347800752166, Max=40.090521027181396, Min=39.79641057082144
MINUTE: Average=39.83053733566586, Max=39.95107616650077, Min=39.639322353024504
MINUTE: Average=39.674268761787694, Max=39.778181931713625, Min=39.58476363863948
MINUTE: Average=39.68301791752864, Max=39.801066358870486, Min=39.5740045286184
MINUTE: Average=39.74201643285292, Max=39.823037704763, Min=39.63378417334298
MINUTE: Average=39.68517467453734, Max=39.88900545568476, Min=39.556835180037076
MINUTE: Average=39.60053545286159, Max=39.7133416421334, Min=39.410094646091416
MINUTE: Average=39.34784436207653, Max=39.43625693387932, Min=39.23279124188612
MINUTE: Average=39.31628629575133, Max=39.4987669628445, Min=39.14960784463458
MINUTE: Average=39.13770107374299, Max=39.34913743050561, Min=38.97970141444361
MINUTE: Average=39.22653831245443, Max=39.38154573100507, Min=39.06663967549503
MINUTE: Average=38.96601185242876, Max=39.11015933896872, Min=38.72668644294495
MINUTE: Average=38.409361225792125, Max=38.709388131213004, Min=38.20642672306914
MINUTE: Average=38.06735949226952, Max=38.285395009661805, Min=37.88070718526737
MINUTE: Average=37.72238639615178, Max=37.90992818974968, Min=37.61341483904778
MINUTE: Average=37.94443493950257, Max=38.33276922364266, Min=37.69199924275711
MINUTE: Average=38.161085550808856, Max=38.352923737473965, Min=37.98894890316192
MINUTE: Average=38.12883867659314, Max=38.255077281222654, Min=38.03483372687785
MINUTE: Average=38.158772704324505, Max=38.3060000000443, Min=37.998754638568066
MINUTE: Average=37.93837725633516, Max=38.113953929525195, Min=37.78381651410817
MINUTE: Average=37.75063787779916, Max=37.84763922430613, Min=37.64717265805831
MINUTE: Average=37.76913958578759, Max=37.97596013432931, Min=37.61849273078145
MINUTE: Average=38.06199319113044, Max=38.27251151051309, Min=37.90070500254836
MINUTE: Average=37.79405695809894, Max=38.005922714115485, Min=37.58933642050285
MINUTE: Average=37.63469457272357, Max=37.7543007918565, Min=37.50329068681096
MINUTE: Average=37.84542576968991, Max=37.97410036726298, Min=37.6010326176308
MINUTE: Average=37.824170076293804, Max=37.950655932346855, Min=37.72235373668729
MINUTE: Average=37.5725917576016, Max=37.890082616006325, Min=37.258538687167906
MINUTE: Average=37.61274930821305, Max=37.78122791940672, Min=37.334824638654275
MINUTE: Average=37.56116697939565, Max=37.68932541484703, Min=37.441639374207554
MINUTE: Average=37.5413594235581, Max=37.679402746254866, Min=37.39331300938025
MINUTE: Average=38.09584485265403, Max=38.28464818457133, Min=37.68482388370596
MINUTE: Average=38.259998952078526, Max=38.46383834248865, Min=38.096420155535505
MINUTE: Average=38.235193984954996, Max=38.41638594960566, Min=37.92641420077423
MINUTE: Average=37.84234843520891, Max=38.01296819733873, Min=37.70371100916935
MINUTE: Average=37.88475096086912, Max=38.00491466402257, Min=37.66737634807909
MINUTE: Average=37.905545807527304, Max=38.01700624255207, Min=37.69310412652977
MINUTE: Average=37.82520876957782, Max=37.96016377660219, Min=37.732605314661534
MINUTE: Average=37.632913415952856, Max=37.79282559061368, Min=37.472349666755534
MINUTE: Average=38.033854850604754, Max=38.42766468899571, Min=37.570360830858775
MINUTE: Average=38.54810966505844, Max=38.640644390570074, Min=38.428403288172134
MINUTE: Average=38.379450041254515, Max=38.62164080498534, Min=38.24373602437703
MINUTE: Average=38.20611315606936, Max=38.34842841418312, Min=38.04528393363074
MINUTE: Average=38.169479390483914, Max=38.2802671595453, Min=37.991253709308985
MINUTE: Average=38.184856826357915, Max=38.500673987549284, Min=37.98602339695972
MINUTE: Average=38.31306183141258, Max=38.49193454311764, Min=38.11963347247087
MINUTE: Average=38.152519969095465, Max=38.21877330212599, Min=38.08165199470287
MINUTE: Average=38.17802725020417, Max=38.287698720432566, Min=37.96295138009824
MINUTE: Average=38.10666465439491, Max=38.396492832944034, Min=37.92129246803492
MINUTE: Average=38.25171687430926, Max=38.43534530090062, Min=38.114109776688814
MINUTE: Average=38.248506099573255, Max=38.38947852777624, Min=38.11263126673654
MINUTE: Average=38.27998114836431, Max=38.403608718580266, Min=38.12494203529658
MINUTE: Average=38.222477375455846, Max=38.31938293094311, Min=38.06926514836145
MINUTE: Average=38.16082437583912, Max=38.25719807433353, Min=38.056519291959496
MINUTE: Average=38.30268096853158, Max=38.43830459508699, Min=38.092048115519454
MINUTE: Average=38.16546517316101, Max=38.36453657847294, Min=38.05175487899328
MINUTE: Average=38.21138641218794, Max=38.39791470504079, Min=38.02297570002795
MINUTE: Average=38.142809095723564, Max=38.286723680762826, Min=37.99858522363929
MINUTE: Average=38.26424938898754, Max=38.471963673802634, Min=38.04929232847614
MINUTE: Average=38.49019249821291, Max=38.57401751144002, Min=38.405803660976375
MINUTE: Average=38.57344089914595, Max=38.71828381390609, Min=38.39394201950224
MINUTE: Average=38.532474015298575, Max=38.781038099372594, Min=38.310153103974955
MINUTE: Average=38.45115279228796, Max=38.53797056219219, Min=38.33134809681213
MINUTE: Average=38.443180605693975, Max=38.65378633118346, Min=38.255296230537255
MINUTE: Average=38.385527566103605, Max=38.532869212588714, Min=38.25094989623909
MINUTE: Average=38.22104717533001, Max=38.36827648958488, Min=37.95963119472944
MINUTE: Average=37.929513192023066, Max=38.07136854520503, Min=37.78759996010884
MINUTE: Average=37.79705300890667, Max=37.89623224164197, Min=37.69883418940243
MINUTE: Average=37.97680136006822, Max=38.121848196269795, Min=37.86130860120562
MINUTE: Average=37.97782788326825, Max=38.10717382488664, Min=37.87652877097497
MINUTE: Average=37.86474117640531, Max=38.03715473755337, Min=37.74453843746237
MINUTE: Average=37.90278432016257, Max=38.078730211372445, Min=37.733980025535196
MINUTE: Average=37.96293621060864, Max=38.10260015602343, Min=37.83784687900356
MINUTE: Average=37.974870926253296, Max=38.14926557521475, Min=37.79443189528875
MINUTE: Average=38.058856357395356, Max=38.20899463563954, Min=37.85564074986898
MINUTE: Average=37.939655876631996, Max=38.02626989328773, Min=37.81613699548684
MINUTE: Average=37.64689558879687, Max=37.84195090553376, Min=37.475677000705446
MINUTE: Average=37.55633560334615, Max=37.727271762178944, Min=37.46158123568243
MINUTE: Average=37.62874911097209, Max=37.76874767616208, Min=37.493850997169794
MINUTE: Average=37.761703362172504, Max=37.89733208039232, Min=37.61219105842041
MINUTE: Average=37.883840571212005, Max=37.9931750632375, Min=37.794146088881405
MINUTE: Average=37.81599319503903, Max=38.01030435684077, Min=37.67217244701675
MINUTE: Average=37.86913390535785, Max=38.0656260600459, Min=37.734498320425566
MINUTE: Average=38.099701826557315, Max=38.406277193956285, Min=37.90236842033876
MINUTE: Average=38.40236152612034, Max=38.64545604006086, Min=38.15076132296148
MINUTE: Average=38.62341294221712, Max=38.773756221875914, Min=38.480382870658794
MINUTE: Average=38.801611064885066, Max=38.92040002530945, Min=38.61497572064372
MINUTE: Average=38.84140265922289, Max=38.971369161868566, Min=38.64748900835195
MINUTE: Average=38.39507687326154, Max=38.72103157639526, Min=38.05435055194894
MINUTE: Average=37.7870361243022, Max=38.03137621286527, Min=37.6274178322894
MINUTE: Average=37.73040777493357, Max=37.88613815777333, Min=37.57775855804293
MINUTE: Average=37.82603114363801, Max=37.964957318985086, Min=37.68276302797085
MINUTE: Average=37.80079659605363, Max=37.90554095140543, Min=37.669328118308876
MINUTE: Average=37.980572867711736, Max=38.34831197128297, Min=37.744035502166405
MINUTE: Average=38.33264487999683, Max=38.48691995562135, Min=38.19563439001248
MINUTE: Average=38.252038064210595, Max=38.43488576279406, Min=38.136011957184465
MINUTE: Average=37.970225973899275, Max=38.171847863142816, Min=37.83629582448215
MINUTE: Average=37.84805509550433, Max=38.01209726581371, Min=37.60952335536547
MINUTE: Average=37.485484474000565, Max=37.69548051792937, Min=37.288349705289555
MINUTE: Average=37.27627285676251, Max=37.48586734031978, Min=37.030487717970814
MINUTE: Average=37.09920275348409, Max=37.28022780432035, Min=36.98300854528045
MINUTE: Average=37.05784566706516, Max=37.218628339696714, Min=36.88997927646266
MINUTE: Average=37.01968556203258, Max=37.144393101403466, Min=36.87515657211227
MINUTE: Average=36.910869189693905, Max=36.97438572968854, Min=36.81930241307998
MINUTE: Average=36.91008535894566, Max=36.97432913299681, Min=36.83895948493145
MINUTE: Average=36.78052354346717, Max=37.00026700981232, Min=36.528048961795506
MINUTE: Average=36.63435479152953, Max=36.73449106473139, Min=36.5082894215273
MINUTE: Average=36.72291492204215, Max=36.87597433293364, Min=36.59684524189228
MINUTE: Average=36.567922498172784, Max=36.72589802847546, Min=36.41255973009074
MINUTE: Average=36.93365335194072, Max=37.1701884805616, Min=36.677971128481694
MINUTE: Average=37.323615175794586, Max=37.59256496367074, Min=37.00479437257415
MINUTE: Average=37.49989649070088, Max=37.6797756412228, Min=37.38664373850857
MINUTE: Average=37.16893812247894, Max=37.549730876509244, Min=36.94364481882988
MINUTE: Average=36.90108986605619, Max=37.13800667641122, Min=36.65446576351927
MINUTE: Average=36.84337176698618, Max=36.97500858078166, Min=36.67043094371145
MINUTE: Average=37.01342868269853, Max=37.21931484560416, Min=36.917794819569636
MINUTE: Average=36.97740520210156, Max=37.2057386489633, Min=36.80578942314725
MINUTE: Average=37.33142317895169, Max=37.61303590233426, Min=37.05464159558751
MINUTE: Average=37.56230974715257, Max=37.77989837855827, Min=37.400208851824324
MINUTE: Average=37.59077574315177, Max=37.718282034491374, Min=37.48234173873762
MINUTE: Average=37.45558176978225, Max=37.66668101469779, Min=37.27777893480074
MINUTE: Average=37.23601943682822, Max=37.34580258124194, Min=37.16140699404507
MINUTE: Average=37.393082336460985, Max=37.51551938151203, Min=37.264718647565154
MINUTE: Average=37.48186502958855, Max=37.599487867233265, Min=37.3708860787057
MINUTE: Average=37.61274254515713, Max=37.799387844762705, Min=37.45068031573517
MINUTE: Average=37.83771974361214, Max=38.06782494651255, Min=37.72364548600037
MINUTE: Average=38.076262338084035, Max=38.36965573367582, Min=37.92676506950262
MINUTE: Average=38.32276495147432, Max=38.468404128376385, Min=38.209609062947465
MINUTE: Average=38.14883380506618, Max=38.372577516261686, Min=37.99391673175965
MINUTE: Average=38.219814712753255, Max=38.39426273204265, Min=38.022589213962526
FIFTEEN_MINUTES: Average=16.961956277437903, Max=17.798347903458566, Min=16.27819077867627
FIFTEEN_MINUTES: Average=16.383476901030875, Max=17.467160381268794, Min=15.14320407169239
FIFTEEN_MINUTES: Average=16.079383500753043, Max=17.688613813370687, Min=15.137653374963197
FIFTEEN_MINUTES: Average=16.637135873956474, Max=17.48597109334269, Min=15.740830768952106
FIFTEEN_MINUTES: Average=15.531766429277914, Max=15.84592760587797, Min=14.883369594073216
FIFTEEN_MINUTES: Average=15.454407526117956, Max=16.129407210614175, Min=14.840768758367243
FIFTEEN_MINUTES: Average=15.35876407559297, Max=16.039951906736512, Min=14.847944486680106
FIFTEEN_MINUTES: Average=15.352539265382534, Max=15.749198815109407, Min=15.011250710228309
FIFTEEN_MINUTES: Average=14.894273975341543, Max=15.352504990756463, Min=14.48434419596834
FIFTEEN_MINUTES: Average=14.32128482908148, Max=15.222066217405981, Min=13.582443829766577
FIFTEEN_MINUTES: Average=13.621702673988553, Max=13.967239139248155, Min=13.115333196618769
FIFTEEN_MINUTES: Average=14.111221809702045, Max=14.660812507042053, Min=13.46716877228512
FIFTEEN_MINUTES: Average=13.803937666161106, Max=14.202073975368647, Min=13.277268769045357
FIFTEEN_MINUTES: Average=14.29703382564897, Max=14.78915580706527, Min=13.87982834447623
FIFTEEN_MINUTES: Average=14.92416398397646, Max=15.395053875420226, Min=14.162894197773568
FIFTEEN_MINUTES: Average=14.236514173752283, Max=14.92449570919498, Min=13.791003467515651
FIFTEEN_MINUTES: Average=15.03654551274912, Max=15.591897690730443, Min=14.265535683651022
FIFTEEN_MINUTES: Average=15.510169947431667, Max=15.950630141664512, Min=15.012092893255819
FIFTEEN_MINUTES: Average=15.703277415234535, Max=16.066614844272483, Min=15.36652356320777
FIFTEEN_MINUTES: Average=16.629282212840852, Max=17.582731415104156, Min=15.791776055079655
FIFTEEN_MINUTES: Average=17.736821682909042, Max=18.416481112848405, Min=17.2252124367657
FIFTEEN_MINUTES: Average=17.17588861960432, Max=17.726191423811297, Min=16.497984861464467
FIFTEEN_MINUTES: Average=16.096595627878706, Max=16.89803217126337, Min=15.407080719981067
FIFTEEN_MINUTES: Average=17.00132032489477, Max=17.9125284387356, Min=15.883587621187553
FIFTEEN_MINUTES: Average=17.30620218531758, Max=17.971345824908685, Min=16.57877114787422
FIFTEEN_MINUTES: Average=16.93800016358783, Max=17.600058944247184, Min=16.3196738502524
FIFTEEN_MINUTES: Average=17.473800617086738, Max=18.47042791525201, Min=16.62834417985325
FIFTEEN_MINUTES: Average=18.038213851890138, Max=18.575715968303214, Min=17.248807145274235
FIFTEEN_MINUTES: Average=17.82754816336395, Max=18.930901504959287, Min=16.701898860515684
FIFTEEN_MINUTES: Average=17.9816508768948, Max=18.854853397894217, Min=17.018892540885776
FIFTEEN_MINUTES: Average=16.875718146540063, Max=17.37020015983242, Min=16.413796529294192
FIFTEEN_MINUTES: Average=16.61547980170228, Max=17.35741842605559, Min=15.89048983401698
FIFTEEN_MINUTES: Average=17.09528125020507, Max=17.95053781003182, Min=16.544385409371852
FIFTEEN_MINUTES: Average=16.89647412880874, Max=17.552204443864607, Min=16.18038250411142
FIFTEEN_MINUTES: Average=18.30296689181121, Max=19.426910051046995, Min=17.424624197625935
FIFTEEN_MINUTES: Average=19.88436140279623, Max=20.370481964562085, Min=19.048184770404323
FIFTEEN_MINUTES: Average=20.161854105542954, Max=20.746946840879815, Min=19.605224689790607
FIFTEEN_MINUTES: Average=19.798836374125962, Max=20.742735077754787, Min=19.052822371417896
FIFTEEN_MINUTES: Average=19.91863301263428, Max=20.536211488888338, Min=19.117970308810193
FIFTEEN_MINUTES: Average=19.955295201877796, Max=20.275000856099343, Min=19.297600300036947
FIFTEEN_MINUTES: Average=19.119479045938355, Max=19.644007840879, Min=18.33353658854699
FIFTEEN_MINUTES: Average=18.55345691605732, Max=19.288863970200097, Min=17.99825085366658
FIFTEEN_MINUTES: Average=18.060868871936602, Max=19.074906451806545, Min=16.845763659521094
FIFTEEN_MINUTES: Average=16.838999314085797, Max=17.406557255972647, Min=16.326195995168447
FIFTEEN_MINUTES: Average=16.183994239345846, Max=16.90699477127278, Min=15.118519407853633
FIFTEEN_MINUTES: Average=15.22967654502511, Max=15.891463811035562, Min=14.692671549320188
FIFTEEN_MINUTES: Average=15.243608906516114, Max=16.37071024207311, Min=14.38116584586482
FIFTEEN_MINUTES: Average=15.579187495157445, Max=16.084630255136908, Min=15.010121217482869
