
MINUTE: Average=231.0031118721278, Max=231.13281388636997, Min=230.82238794640344
MINUTE: Average=229.23585572189938, Max=229.35380342938504, Min=229.13350012852976
MINUTE: Average=229.21285055756928, Max=229.3451546223949, Min=228.99895875054543
MINUTE: Average=229.24492469285485, Max=229.3221276918291, Min=229.15565715247752
MINUTE: Average=229.40619438180883, Max=229.64118907736238, Min=229.21225300881684
MINUTE: Average=229.11849696170924, Max=229.46916383794033, Min=228.85283720794726
MINUTE: Average=228.98617702067037, Max=229.1353210390789, Min=228.8574942535448
MINUTE: Average=229.27367888966003, Max=229.42324180871174, Min=229.03792066186332
MINUTE: Average=229.00577871249706, Max=229.1872811213232, Min=228.66191541020956
MINUTE: Average=228.4583957504086, Max=228.6949728210085, Min=228.30635541028198
MINUTE: Average=228.21910957558535, Max=228.42412958697975, Min=227.87056685275695
MINUTE: Average=227.6671795201651, Max=227.84148831314417, Min=227.53342603460842
MINUTE: Average=227.88793005738228, Max=228.0342399088877, Min=227.70215354282084
MINUTE: Average=228.14702671869333, Max=228.3265557951789, Min=227.95883947490782
MINUTE: Average=228.20797953597582, Max=228.3413934520812, Min=228.09793253167467
MINUTE: Average=228.08443606152048, Max=228.21975922880233, Min=227.94562601366587
MINUTE: Average=228.27132236344426, Max=228.39646492347214, Min=228.15700877153105
MINUTE: Average=228.039133392601, Max=228.20620541916702, Min=227.86331500888068
MINUTE: Average=228.09610336760093, Max=228.20140939724993, Min=227.92512031787317
MINUTE: Average=227.84879367251258, Max=227.94585091966056, Min=227.6686438859373
MINUTE: Average=227.75563234621532, Max=227.92074723578747, Min=227.611444790936
MINUTE: Average=227.8398761304709, Max=227.93744509604377, Min=227.70024657664763
MINUTE: Average=227.83915092842383, Max=227.9265869988156, Min=227.7330552543206
MINUTE: Average=227.78301469262823, Max=227.92520059768054, Min=227.64328314273237
MINUTE: Average=227.8758638397555, Max=227.97757020353134, Min=227.6775054924553
MINUTE: Average=227.89141262386832, Max=228.08032649699155, Min=227.75635432143787
MINUTE: Average=227.81875534308367, Max=227.94310842656716, Min=227.70615340298326
MINUTE: Average=227.58736410954563, Max=227.68830125492022, Min=227.47894518270746
MINUTE: Average=227.58572479528524, Max=227.70111216249097, Min=227.4365426852606
MINUTE: Average=227.90849306325737, Max=228.036347389954, Min=227.5036109049424
MINUTE: Average=227.9261314461831, Max=228.11724449244386, Min=227.77818287613601
MINUTE: Average=228.21997212233438, Max=228.31518573821234, Min=228.11890413633517
MINUTE: Average=228.01476429822736, Max=228.1926135392031, Min=227.78965902331882
MINUTE: Average=227.61815957204732, Max=227.8233871405221, Min=227.42653293801467
MINUTE: Average=227.56698320567014, Max=227.78212601736547, Min=227.31908170122244
MINUTE: Average=227.59306692931685, Max=227.79657733502285, Min=227.45788789235388
MINUTE: Average=227.45631112410788, Max=227.56124377882765, Min=227.34263598244905
MINUTE: Average=227.40430356953124, Max=227.56489653429784, Min=227.21967449101402
MINUTE: Average=227.23924195432548, Max=227.3795852436936, Min=227.0657910599696
MINUTE: Average=226.9911893259151, Max=227.17551738177974, Min=226.84792917030947
MINUTE: Average=227.23716341073896, Max=227.33226323225225, Min=227.16436339544228
MINUTE: Average=227.51504808734836, Max=227.6256660200862, Min=227.34563553978543
MINUTE: Average=227.5142547577507, Max=227.62023149604303, Min=227.39356136234568
MINUTE: Average=227.63072162712106, Max=227.72942217183652, Min=227.52852603492056
MINUTE: Average=227.58392625918222, Max=227.69279892752044, Min=227.46368787455305
MINUTE: Average=227.16949096771734, Max=227.44638678747089, Min=226.91114640031577
MINUTE: Average=226.91233656428614, Max=227.0795543453476, Min=226.81563299713366
MINUTE: Average=226.89514944246957, Max=227.00083685394503, Min=226.77609573019035
MINUTE: Average=226.69285513794415, Max=226.88265849064356, Min=226.48383777407787
MINUTE: Average=226.6788943784863, Max=226.82618992285737, Min=226.46130481586374
MINUTE: Average=226.78280436582742, Max=226.8805601823155, Min=226.70135060631108
MINUTE: Average=226.81456995549868, Max=226.95618550567315, Min=226.61479036733388
MINUTE: Average=226.76187161007147, Max=227.0017120910341, Min=226.44765156338272
MINUTE: Average=226.32469826393015, Max=226.53360990267916, Min=226.05576329090124
MINUTE: Average=226.073558503964, Max=226.1849038415044, Min=225.95947170326966
MINUTE: Average=226.1653507601599, Max=226.32274773901761, Min=225.95357325177503
MINUTE: Average=226.23865728047684, Max=226.3488856853243, Min=226.13238637286614
MINUTE: Average=226.06618515607482, Max=226.26523170974446, Min=225.93599523953839
MINUTE: Average=225.99008066785424, Max=226.08280961992116, Min=225.8336635285535
MINUTE: Average=225.95393271722503, Max=226.07203317357354, Min=225.82045484161046
MINUTE: Average=225.67336824393763, Max=225.9480460084795, Min=225.42032379970942
MINUTE: Average=225.4495466400338, Max=225.6209724801827, Min=225.2760188582771
MINUTE: Average=225.4556107248367, Max=225.56273053666857, Min=225.3305571110389
MINUTE: Average=225.616945801336, Max=225.7607074993256, Min=225.3057502971048
MINUTE: Average=225.70036290564778, Max=225.8365860793525, Min=225.58522468031072
MINUTE: Average=225.687885083622, Max=225.93150208672824, Min=225.42748361273902
MINUTE: Average=225.49137705602308, Max=225.61038723842287, Min=225.23906858745502
MINUTE: Average=225.03753205412713, Max=225.23320453399612, Min=224.88121173299334
MINUTE: Average=225.1121047609291, Max=225.2561771799971, Min=224.99239826342315
MINUTE: Average=225.07335191957984, Max=225.22644734513358, Min=224.95395495306252
MINUTE: Average=225.12575917873994, Max=225.2096471507858, Min=225.03383570082485
MINUTE: Average=224.9505194994933, Max=225.15454857224054, Min=224.8335880872008
MINUTE: Average=225.52318827599703, Max=225.78358597081782, Min=225.19505213766845
MINUTE: Average=225.69047957103197, Max=225.81034234745448, Min=225.56283956164899
MINUTE: Average=225.6141562343548, Max=225.7467065764287, Min=225.4796694971465
MINUTE: Average=225.31135142143876, Max=225.5051082856865, Min=225.04288293132933
MINUTE: Average=225.01008387216098, Max=225.14767134421126, Min=224.8788059311154
MINUTE: Average=225.03879218178153, Max=225.18434455639525, Min=224.9203227012052
MINUTE: Average=224.98853665144264, Max=225.11522237667356, Min=224.8649910037841
MINUTE: Average=224.97902702525707, Max=225.10787482632202, Min=224.80699277397915
MINUTE: Average=224.7330980432726, Max=224.86675338308115, Min=224.56949869738892
MINUTE: Average=224.66414649926145, Max=224.8128737741509, Min=224.55960685000818
MINUTE: Average=224.80700492227743, Max=224.96241082680544, Min=224.69358277609038
MINUTE: Average=224.66330380491726, Max=224.77563594158275, Min=224.55209023540243
MINUTE: Average=224.6137351089268, Max=224.71462671023758, Min=224.5069545582113
MINUTE: Average=224.7470829877053, Max=224.9028461508395, Min=224.6228328882796
MINUTE: Average=224.87389957364633, Max=225.0173251210544, Min=224.7419857898597
MINUTE: Average=224.72936426429158, Max=224.89051716091333, Min=224.64371862310605
MINUTE: Average=224.94701781741134, Max=225.05600054003597, Min=224.7959847812703
MINUTE: Average=225.01002287978505, Max=225.17797225866414, Min=224.8521083121837
MINUTE: Average=224.97835078065063, Max=225.10068800093882, Min=224.841755848094
MINUTE: Average=224.9469909623065, Max=225.09677892361003, Min=224.68285053225824
MINUTE: Average=224.69922773491552, Max=224.94945329723933, Min=224.5644425815937
MINUTE: Average=224.8540739325277, Max=224.96254569760254, Min=224.6857872889277
MINUTE: Average=224.770547944856, Max=224.87021418253894, Min=224.63196487010347
MINUTE: Average=224.75763825358106, Max=224.97427639809115, Min=224.5614614675827
MINUTE: Average=224.6941748728041, Max=224.92431790008993, Min=224.48270778393655
MINUTE: Average=224.68729261045985, Max=224.95095779665508, Min=224.37443976121077
MINUTE: Average=224.47184838477452, Max=224.66178788569502, Min=224.30235021281618
MINUTE: Average=224.59900092716146, Max=224.7217121288677, Min=224.43687275430625
MINUTE: Average=224.8510372272803, Max=224.964224689381, Min=224.62688550004083
MINUTE: Average=224.8814181470761, Max=224.96948506743672, Min=224.73735160192635
MINUTE: Average=224.73253766843263, Max=224.98125525311045, Min=224.37578735068493
MINUTE: Average=224.41386335636298, Max=224.57874894436546, Min=224.2529608090044
MINUTE: Average=224.7846750106936, Max=225.03985472316555, Min=224.54359421963076
MINUTE: Average=224.88239647613761, Max=224.99378307802147, Min=224.68940928586633
MINUTE: Average=224.72131526755285, Max=224.88873086360613, Min=224.5575552620222
MINUTE: Average=224.7332140055704, Max=224.9003239365586, Min=224.5323200017167
MINUTE: Average=224.87653331255018, Max=225.0307762352224, Min=224.78975624438493
MINUTE: Average=225.2291714214857, Max=225.4918698263085, Min=224.99744628242803
MINUTE: Average=225.6644327333624, Max=225.80223347104533, Min=225.49799562099642
MINUTE: Average=225.77930990132057, Max=225.9130544127893, Min=225.64584736709887
MINUTE: Average=225.92997020081162, Max=226.03524498382163, Min=225.83352556151556
MINUTE: Average=225.94330133619192, Max=226.05532868807106, Min=225.74899525693644
MINUTE: Average=225.48283709631906, Max=225.7266567173261, Min=225.22332033626006
MINUTE: Average=225.30715946911852, Max=225.44280206808762, Min=225.09805589566736
MINUTE: Average=225.37616195380127, Max=225.66207583855066, Min=225.14546090445148
MINUTE: Average=225.77826613868027, Max=225.94713774652553, Min=225.58921896494124
MINUTE: Average=225.83514332900307, Max=225.94434947493244, Min=225.70283824678057
MINUTE: Average=225.9759065920902, Max=226.21661475069382, Min=225.78459083264622
MINUTE: Average=226.209360269572, Max=226.29428208266307, Min=226.11548882145075
MINUTE: Average=226.22983722389014, Max=226.31308002933065, Min=226.1506183397485
MINUTE: Average=226.34716905022745, Max=226.4582190775415, Min=226.17485628725538
MINUTE: Average=226.3538880059386, Max=226.54718190964456, Min=226.24092943740914
MINUTE: Average=226.57769963787447, Max=226.71868569642618, Min=226.41084981370759
MINUTE: Average=226.54795080994526, Max=226.63125965671114, Min=226.3766839741636
MINUTE: Average=226.58803837522834, Max=226.80832100603476, Min=226.38601452785642
MINUTE: Average=226.75184830751314, Max=226.90792235292798, Min=226.59889717572426
MINUTE: Average=226.7285693628971, Max=226.82861198325116, Min=226.64172847706573
MINUTE: Average=226.5811624064537, Max=226.73966143123366, Min=226.4851354691925
MINUTE: Average=226.7499626674102, Max=226.87948504861868, Min=226.5776836764074
MINUTE: Average=226.56783252809072, Max=226.71364385971646, Min=226.45467431953765
MINUTE: Average=226.28436684252907, Max=226.55989692383147, Min=226.09648268361454
MINUTE: Average=226.15280415367621, Max=226.25314830780388, Min=226.04537220263867
MINUTE: Average=226.04764846532237, Max=226.25764896118153, Min=225.74070503777736
MINUTE: Average=225.52059613364298, Max=225.80040974562976, Min=225.20624791300244
MINUTE: Average=225.10110029112505, Max=225.20033912871205, Min=225.01335284998484
MINUTE: Average=225.03643956987105, Max=225.1383348249269, Min=224.88992989808307
MINUTE: Average=225.01314147333179, Max=225.1882994634579, Min=224.8416284983568
MINUTE: Average=225.10479314996246, Max=225.22233594462202, Min=225.03545102324594
MINUTE: Average=225.15849427196736, Max=225.29683232383127, Min=225.00567302861208
MINUTE: Average=225.1788988769244, Max=225.28672694781534, Min=225.03311593701326
MINUTE: Average=225.13771521097377, Max=225.2927681738499, Min=224.96766059529367
MINUTE: Average=224.71941904768934, Max=225.01201517860036, Min=224.58341958042493
MINUTE: Average=225.0194163957566, Max=225.3640701386777, Min=224.63447245970312
MINUTE: Average=225.25526341158067, Max=225.36621861820927, Min=225.09749293312788
MINUTE: Average=225.176703079755, Max=225.3047763189784, Min=224.9928498916449
MINUTE: Average=224.96699698405914, Max=225.08599478484018, Min=224.78362949714383
MINUTE: Average=224.5300100016141, Max=224.80406458396936, Min=224.40432594474743
MINUTE: Average=224.68015147472627, Max=224.79582295561337, Min=224.4877261734852
MINUTE: Average=224.59853473171376, Max=224.80509064862875, Min=224.4022491094668
MINUTE: Average=224.84809353821026, Max=225.05839311384636, Min=224.70318728701326
MINUTE: Average=225.1830165452249, Max=225.40761601954574, Min=224.97106769196878
MINUTE: Average=225.41771449515986, Max=225.69938793007404, Min=225.15246576921456
MINUTE: Average=225.58752610071568, Max=225.7102298778293, Min=225.46391493910164
FIFTEEN_MINUTES: Average=210.26144203937963, Max=210.67340848172356, Min=209.8187239677491
FIFTEEN_MINUTES: Average=210.50207658209754, Max=211.04421673728396, Min=209.92329370087083
FIFTEEN_MINUTES: Average=210.625529012788, Max=211.1778854036848, Min=210.18096177862267
FIFTEEN_MINUTES: Average=210.9662068010322, Max=211.6233278886539, Min=210.29163724175143
FIFTEEN_MINUTES: Average=210.00822411726227, Max=210.53457241660524, Min=209.3032921162081
FIFTEEN_MINUTES: Average=210.7986249250007, Max=211.48376908911553, Min=209.93986545824714
FIFTEEN_MINUTES: Average=211.36440197122135, Max=212.13320160564018, Min=210.8588405730561
FIFTEEN_MINUTES: Average=212.06719660894302, Max=212.46335769021422, Min=211.6319529513099
FIFTEEN_MINUTES: Average=211.99126088355715, Max=212.58984426546397, Min=211.43349125329772
FIFTEEN_MINUTES: Average=211.5761905399899, Max=212.07475500310915, Min=211.1367633955654
FIFTEEN_MINUTES: Average=211.9601242851141, Max=212.52506852888516, Min=211.37741197528865
FIFTEEN_MINUTES: Average=212.11869817241552, Max=212.45797345360938, Min=211.60354743527915
FIFTEEN_MINUTES: Average=211.26170668389042, Max=212.1632299590627, Min=210.8264819401284
FIFTEEN_MINUTES: Average=211.65473764968903, Max=212.39651329024278, Min=211.02825435909725
FIFTEEN_MINUTES: Average=213.1680755724777, Max=213.97405866457535, Min=211.9531513036012
FIFTEEN_MINUTES: Average=213.43953113271155, Max=214.05094028534938, Min=212.82232353104757
FIFTEEN_MINUTES: Average=213.96532845694128, Max=214.6822106929666, Min=213.1842264414142
FIFTEEN_MINUTES: Average=213.315313265151, Max=214.117366420578, Min=212.28196100217795
FIFTEEN_MINUTES: Average=212.52788603946937, Max=213.07906437209277, Min=212.11490121401434
FIFTEEN_MINUTES: Average=212.76410147719622, Max=213.2323029589027, Min=212.08938649413386
FIFTEEN_MINUTES: Average=211.98351455710775, Max=212.5174875444226, Min=211.57910009930092
FIFTEEN_MINUTES: Average=212.04811957889834, Max=212.4378902546875, Min=211.57838617420595
FIFTEEN_MINUTES: Average=213.1811133335505, Max=213.61338029465028, Min=212.38938215288192
FIFTEEN_MINUTES: Average=213.67268334883317, Max=214.30849340857122, Min=213.13884196082785
FIFTEEN_MINUTES: Average=214.01654850578424, Max=214.64217628058677, Min=213.4686816640005
FIFTEEN_MINUTES: Average=213.596477839105, Max=214.14947738665123, Min=212.86712377401258
FIFTEEN_MINUTES: Average=212.52817141142577, Max=212.96925709739864, Min=211.97206218870244
FIFTEEN_MINUTES: Average=211.81776357230441, Max=212.37250949893686, Min=211.29439507849838
FIFTEEN_MINUTES: Average=213.08184547926246, Max=214.79034440375878, Min=211.70551441186342
FIFTEEN_MINUTES: Average=214.67746407824686, Max=214.98377668163863, Min=214.40308155539716
FIFTEEN_MINUTES: Average=214.77850938113815, Max=215.72569698837543, Min=213.93126790266842
FIFTEEN_MINUTES: Average=214.6586233869619, Max=215.13591702843854, Min=214.1838068363223
FIFTEEN_MINUTES: Average=214.79399504402753, Max=215.6150805706221, Min=214.04846917856688
FIFTEEN_MINUTES: Average=213.69446894063816, Max=215.12127401933006, Min=212.31541114699365
FIFTEEN_MINUTES: Average=213.45221814243004, Max=213.9916338964135, Min=212.86208657223168
FIFTEEN_MINUTES: Average=212.88162427554383, Max=213.55488265447556, Min=212.14995895590283
FIFTEEN_MINUTES: Average=213.5821212211107, Max=214.14390416430246, Min=213.05910092622855
FIFTEEN_MINUTES: Average=214.30514817505843, Max=214.7409555408001, Min=213.73051602026385
FIFTEEN_MINUTES: Average=214.68960124002496, Max=215.41649504070148, Min=213.98463852686066
FIFTEEN_MINUTES: Average=214.60609704682847, Max=215.3887366530878, Min=213.93868164894315
FIFTEEN_MINUTES: Average=214.6290578214079, Max=215.14975421330763, Min=214.12240881601647
FIFTEEN_MINUTES: Average=214.61242120071483, Max=215.3665268736719, Min=214.10278215446348
FIFTEEN_MINUTES: Average=214.3415108734086, Max=215.17275735898343, Min=213.51833332833002
FIFTEEN_MINUTES: Average=214.6064674524621, Max=215.86755660113295, Min=213.7240624176906
FIFTEEN_MINUTES: Average=215.97294679070103, Max=217.19255681078604, Min=215.22031721413637
FIFTEEN_MINUTES: Average=216.76318408948472, Max=217.35528410186217, Min=216.19522537799796
FIFTEEN_MINUTES: Average=216.97584929431338, Max=217.20393487184822, Min=216.59739764654415
FIFTEEN_MINUTES: Average=215.36731874352566, Max=216.66732260967197, Min=213.92687306263642
