
MINUTE: Average=271.84676459636245, Max=272.0284314032537, Min=271.62258140770285
MINUTE: Average=271.08080023068703, Max=271.34579652555936, Min=270.84099525693574
MINUTE: Average=271.37853156243204, Max=271.4642000658991, Min=271.2714915838381
MINUTE: Average=271.417676327817, Max=271.4770030582175, Min=271.33372361547333
MINUTE: Average=271.54213290682486, Max=271.73599850007236, Min=271.40068397757955
MINUTE: Average=271.71647685317606, Max=271.88052857286243, Min=271.58268154974087
MINUTE: Average=271.95738506722523, Max=272.0971187708598, Min=271.79636150741663
MINUTE: Average=271.78099835312963, Max=271.9392368610171, Min=271.63682555406484
MINUTE: Average=271.78051830631205, Max=271.9267927793346, Min=271.6120485986609
MINUTE: Average=271.6720659376771, Max=271.8203307099478, Min=271.53588594176745
MINUTE: Average=271.6984294483237, Max=271.806572087805, Min=271.5078499765236
MINUTE: Average=271.4747091981887, Max=271.7784103693235, Min=271.2282875127391
MINUTE: Average=271.1342051208525, Max=271.24818996270824, Min=271.00813767378656
MINUTE: Average=271.0802043508914, Max=271.2640678731802, Min=270.89606381734205
MINUTE: Average=271.1908321499824, Max=271.2943673069283, Min=271.07311705827203
MINUTE: Average=271.283058371262, Max=271.5124937676406, Min=271.1510064630818
MINUTE: Average=271.3340031566759, Max=271.43690203109185, Min=271.2151412344928
MINUTE: Average=271.1306046555766, Max=271.3304248740342, Min=270.88657615444583
MINUTE: Average=270.8974428999303, Max=271.0184718179126, Min=270.74998225908143
MINUTE: Average=270.8131670670728, Max=270.98730101963605, Min=270.66211174994265
MINUTE: Average=270.58519169125105, Max=270.73765136541044, Min=270.48353763256824
MINUTE: Average=271.01260490886017, Max=271.29925534663414, Min=270.6393146618871
MINUTE: Average=271.5141584017773, Max=271.7072395953919, Min=271.2311388562835
MINUTE: Average=271.6872874245504, Max=271.77159223461666, Min=271.6188378861382
MINUTE: Average=271.4321402351426, Max=271.6572353694702, Min=271.3380350400486
MINUTE: Average=271.2113606095707, Max=271.44478543159306, Min=270.99845956610426
MINUTE: Average=271.08987496943087, Max=271.26097627333434, Min=270.9247772209287
MINUTE: Average=270.91709360826985, Max=271.07291340454407, Min=270.62571866421024
MINUTE: Average=270.5497698002212, Max=270.65536176391123, Min=270.4268146273101
MINUTE: Average=270.83402584439597, Max=270.9604698138048, Min=270.535650773736
MINUTE: Average=271.0636067309312, Max=271.2263352872384, Min=270.86138153462986
MINUTE: Average=271.0114455478721, Max=271.2000057203798, Min=270.806494221762
MINUTE: Average=271.0613762197813, Max=271.222642771072, Min=270.93240649262157
MINUTE: Average=271.10571250035383, Max=271.26169192081977, Min=270.95351612439845
MINUTE: Average=271.1734600518797, Max=271.35032897578964, Min=271.01401978873326
MINUTE: Average=271.1789601602987, Max=271.25921555968216, Min=271.09416253172947
MINUTE: Average=271.1948298229211, Max=271.3120854864555, Min=271.03693117157377
MINUTE: Average=271.3826705303794, Max=271.47963931479956, Min=271.2906731150045
MINUTE: Average=271.22600329129835, Max=271.5059531642104, Min=271.0709678164028
MINUTE: Average=271.3500865472842, Max=271.48033809785954, Min=271.20834076967213
MINUTE: Average=271.3279533665715, Max=271.4372901953379, Min=271.1126567896851
MINUTE: Average=271.233360276942, Max=271.3614973692341, Min=271.12345720380466
MINUTE: Average=271.298351757518, Max=271.39914715200825, Min=271.19920589982
MINUTE: Average=271.16297785015047, Max=271.3439904747591, Min=270.94002424683566
MINUTE: Average=270.72369845337755, Max=271.0392540769393, Min=270.37985678086335
MINUTE: Average=270.57733322936366, Max=270.7425577349245, Min=270.42897552911563
MINUTE: Average=270.3516593850369, Max=270.53488395306255, Min=270.15941307081494
MINUTE: Average=270.1665511647905, Max=270.26904418313205, Min=270.07219512760247
MINUTE: Average=270.2068260857472, Max=270.2718984123275, Min=270.1385040795664
MINUTE: Average=270.32112344485256, Max=270.4017709486913, Min=270.22248478850645
MINUTE: Average=270.29721696767234, Max=270.3938151692875, Min=270.1741719307263
MINUTE: Average=270.13227964044205, Max=270.31663138345374, Min=269.9854663908233
MINUTE: Average=270.34999952601805, Max=270.56380804781634, Min=270.03901339008127
MINUTE: Average=270.54046738239265, Max=270.64872398006753, Min=270.4318051004833
MINUTE: Average=270.5438365001701, Max=270.64782635990247, Min=270.32488456816793
MINUTE: Average=270.56480262910566, Max=270.8170763591044, Min=270.2439778378789
MINUTE: Average=270.71439050693573, Max=270.7884393569287, Min=270.64713391551817
MINUTE: Average=270.8687875717693, Max=271.0693602927989, Min=270.673509156895
MINUTE: Average=270.8001210541915, Max=270.9583042221198, Min=270.7031056302042
MINUTE: Average=271.0515845175795, Max=271.4007170541803, Min=270.75640443284215
MINUTE: Average=271.15234396191073, Max=271.4070486733141, Min=270.9867305961522
MINUTE: Average=270.7455748234245, Max=271.03555076320947, Min=270.4790182121507
MINUTE: Average=270.59396160591126, Max=270.74188085610814, Min=270.41481156785744
MINUTE: Average=270.62880089025566, Max=270.83109706322267, Min=270.4545193388385
MINUTE: Average=271.0913736689945, Max=271.2800406200082, Min=270.74176027911113
MINUTE: Average=271.0647029416842, Max=271.1590627253743, Min=270.97867429357325
MINUTE: Average=271.16054618784915, Max=271.2909375819905, Min=271.08685695122085
MINUTE: Average=271.5202348014602, Max=271.7948770681498, Min=271.2549316551701
MINUTE: Average=271.82731932946103, Max=271.9601773229667, Min=271.7098827832128
MINUTE: Average=271.5789201253167, Max=271.7870058870919, Min=271.38396961625386
MINUTE: Average=271.5128850660769, Max=271.6663417663682, Min=271.40424247984294
MINUTE: Average=271.6264855583032, Max=271.7598702330063, Min=271.41922103967744
MINUTE: Average=271.69428053960144, Max=271.88811470823583, Min=271.547750197504
MINUTE: Average=271.64125504149104, Max=271.913226100458, Min=271.44564795640014
MINUTE: Average=271.6262035854939, Max=271.8568353180541, Min=271.4570101197489
MINUTE: Average=271.6942508209211, Max=271.8410566124355, Min=271.5660304991863
MINUTE: Average=271.46799249058205, Max=271.60298553775743, Min=271.3793972199751
MINUTE: Average=271.5629897587192, Max=271.7196337956588, Min=271.43125144364035
MINUTE: Average=271.42768300478, Max=271.5843508000444, Min=271.29134219099086
MINUTE: Average=271.39952606827876, Max=271.5408440341035, Min=271.28926264984045
MINUTE: Average=271.56926175711976, Max=271.7326473142863, Min=271.3906103543729
MINUTE: Average=271.7346541002308, Max=271.96535425371, Min=271.57785683068056
MINUTE: Average=271.7650706681538, Max=271.99486148583304, Min=271.61346929529213
MINUTE: Average=271.5570412976122, Max=271.68518768003696, Min=271.44505714204587
MINUTE: Average=271.8007566634637, Max=272.0093936551928, Min=271.62222959584176
MINUTE: Average=272.1745571054309, Max=272.34735959212753, Min=271.9948188295809
MINUTE: Average=271.93747760974003, Max=272.20548675580477, Min=271.6185361485119
MINUTE: Average=271.5919073920334, Max=271.6948289511597, Min=271.4753072933789
MINUTE: Average=271.49912647833776, Max=271.6441343016304, Min=271.3515187489797
MINUTE: Average=271.5116125977055, Max=271.836138621469, Min=271.2317700232045
MINUTE: Average=271.9881252216436, Max=272.26142428660364, Min=271.78497898729626
MINUTE: Average=272.3779005209469, Max=272.5918023427198, Min=272.18437068331883
MINUTE: Average=272.6809840477353, Max=272.9338529685326, Min=272.4841593933289
MINUTE: Average=273.13204794006924, Max=273.33110988965643, Min=272.90700157762456
MINUTE: Average=273.13436224387874, Max=273.275754500767, Min=272.9984696295505
MINUTE: Average=273.3169117691528, Max=273.52697802523875, Min=273.06665862374683
MINUTE: Average=273.305404141578, Max=273.4924602787036, Min=273.10326622998247
MINUTE: Average=273.313261175871, Max=273.4585685367544, Min=273.2178888027404
MINUTE: Average=273.22927037771467, Max=273.40035392614243, Min=273.0847665059034
MINUTE: Average=273.30303264885885, Max=273.4488626202293, Min=273.1077289387747
MINUTE: Average=273.10708707588503, Max=273.29444089411356, Min=272.98894258233196
MINUTE: Average=273.136385782071, Max=273.23492530856794, Min=273.04823815639025
MINUTE: Average=273.02700793595614, Max=273.182983450704, Min=272.8183362178496
MINUTE: Average=272.6838943727233, Max=272.9164028195067, Min=272.4307009400123
MINUTE: Average=272.55363613684887, Max=272.6441021722425, Min=272.43221999426385
MINUTE: Average=272.4792518490087, Max=272.62154248601803, Min=272.3075489911284
MINUTE: Average=272.75149042397567, Max=272.9179804679593, Min=272.47123257008826
MINUTE: Average=272.55522884681653, Max=272.84634233108056, Min=272.3099446789927
MINUTE: Average=272.50029384963244, Max=272.66472849855256, Min=272.3454231806877
MINUTE: Average=272.76076468180554, Max=272.8772155291973, Min=272.65554270275703
MINUTE: Average=272.6858954718001, Max=272.80567280163524, Min=272.46501057401923
MINUTE: Average=272.2575818995085, Max=272.464847068576, Min=272.1557716645081
MINUTE: Average=272.3372985415002, Max=272.6078720900294, Min=272.1667036172518
MINUTE: Average=272.67725139735995, Max=272.87238214714955, Min=272.4475432205447
MINUTE: Average=272.5407520285977, Max=272.7096395289191, Min=272.395710605305
MINUTE: Average=272.15245856332143, Max=272.6179280218794, Min=271.9488541678086
MINUTE: Average=272.11283987666707, Max=272.3734297649009, Min=271.8866632367585
MINUTE: Average=272.1526183579134, Max=272.3642811620047, Min=271.93484841129145
MINUTE: Average=272.1353766003986, Max=272.26777932451483, Min=272.0131701928705
MINUTE: Average=272.19057380704265, Max=272.2712251087274, Min=272.10502997351307
MINUTE: Average=271.96895881417475, Max=272.1974003322804, Min=271.62641823929914
MINUTE: Average=271.40966653964256, Max=271.67586870188734, Min=271.2410302576165
MINUTE: Average=271.3711617582939, Max=271.53452452935505, Min=271.2553036674765
MINUTE: Average=271.5539818550877, Max=271.7486329184687, Min=271.4069048333792
MINUTE: Average=271.63394795419146, Max=271.8026190392571, Min=271.4981681504756
MINUTE: Average=271.8506960402305, Max=272.06717186850045, Min=271.596884500524
MINUTE: Average=271.49933872592976, Max=271.6962027978466, Min=271.31764841022317
MINUTE: Average=271.2458005931207, Max=271.4410985017161, Min=271.0482484633507
MINUTE: Average=270.9159414368413, Max=271.06668695321304, Min=270.77341854095994
MINUTE: Average=270.9417355754382, Max=271.05186313797753, Min=270.8204842204776
MINUTE: Average=270.710601848184, Max=270.8486337435473, Min=270.5513653507656
MINUTE: Average=270.8046910125573, Max=270.89129715093793, Min=270.7103695551851
MINUTE: Average=270.68348437653174, Max=270.86377760935375, Min=270.54472853640993
MINUTE: Average=271.1682470729733, Max=271.4184292717204, Min=270.9020359022638
MINUTE: Average=271.3647573652994, Max=271.54046598933843, Min=271.17115291082507
MINUTE: Average=271.2678464070975, Max=271.418871955452, Min=271.14365827368437
MINUTE: Average=271.4747849758206, Max=271.53934220994046, Min=271.3802957652056
MINUTE: Average=271.4111495483157, Max=271.57592587444196, Min=271.2467316375249
MINUTE: Average=271.550480240838, Max=271.74219779580767, Min=271.2881715281081
MINUTE: Average=271.68169649634126, Max=271.84652301616205, Min=271.459177178157
MINUTE: Average=271.5717290116646, Max=271.64444771725545, Min=271.4896383281555
MINUTE: Average=271.53753911384166, Max=271.6743485349786, Min=271.4425700482049
MINUTE: Average=271.5431942556986, Max=271.6549648952825, Min=271.42981589294607
MINUTE: Average=271.49589979794365, Max=271.69072815360425, Min=271.3498842660085
MINUTE: Average=271.5315666120728, Max=271.6607521908633, Min=271.39807084718956
MINUTE: Average=271.57844665229027, Max=271.68504562079505, Min=271.42975471878214
MINUTE: Average=271.6729513138393, Max=271.750311182522, Min=271.5753504046557
MINUTE: Average=271.83914971782264, Max=272.00029739379033, Min=271.66582443761644
MINUTE: Average=271.90805045723425, Max=272.0338186434725, Min=271.7649661696923
MINUTE: Average=271.79963978509795, Max=271.9530806141976, Min=271.5628304493197
MINUTE: Average=271.5891587904893, Max=271.75110125516306, Min=271.4038048121166
MINUTE: Average=271.66271602220587, Max=271.7851543013943, Min=271.5582897061425
MINUTE: Average=271.3794398202945, Max=271.53841532912435, Min=271.22108777949603
MINUTE: Average=271.4097254569643, Max=271.7506942234793, Min=271.24946128233984
MINUTE: Average=271.71584451604565, Max=271.87215790092273, Min=271.5948277121107
MINUTE: Average=271.6468661498711, Max=271.9202240781849, Min=271.2679845806603
MINUTE: Average=271.51810276482007, Max=271.6300564491989, Min=271.32756584378905
MINUTE: Average=271.51087462944724, Max=271.66458687967895, Min=271.42964881262054
MINUTE: Average=271.19024327330357, Max=271.46637082525973, Min=270.88061268637284
MINUTE: Average=270.8142325880008, Max=270.91925122076736, Min=270.6868938901337
MINUTE: Average=270.5776282597022, Max=270.7265882882916, Min=270.4209177946394
MINUTE: Average=270.49174050826264, Max=270.6520191095141, Min=270.3308700423763
MINUTE: Average=270.7356615750073, Max=270.9364379274987, Min=270.5638809755663
MINUTE: Average=270.84595341092984, Max=271.1622657752287, Min=270.69178296719053
MINUTE: Average=270.983736411246, Max=271.19975344818346, Min=270.82075587351267
MINUTE: Average=270.9267704602391, Max=271.02345867766024, Min=270.8182114507153
MINUTE: Average=271.0721553383392, Max=271.1670685150391, Min=270.98104857191873
MINUTE: Average=271.29746560554554, Max=271.41328159529405, Min=271.14537348470884
MINUTE: Average=271.22212453191514, Max=271.3516991542251, Min=271.1228139942423
MINUTE: Average=271.2450376059948, Max=271.43747313665534, Min=271.13623981548824
MINUTE: Average=271.48680914298717, Max=271.67735721346526, Min=271.38139207663113
MINUTE: Average=271.6751681792985, Max=271.83782345084603, Min=271.5883828672431
MINUTE: Average=271.60340987843296, Max=271.8294449991558, Min=271.3623317446107
MINUTE: Average=271.37355204393174, Max=271.57184994661645, Min=271.20314864151936
MINUTE: Average=271.07300757885025, Max=271.2325801445716, Min=270.90833738028164
MINUTE: Average=271.0423070942947, Max=271.1332839896706, Min=270.94555784517536
MINUTE: Average=271.1359000384134, Max=271.30879979415727, Min=271.0431230468571
MINUTE: Average=271.3101424394356, Max=271.4346436865418, Min=271.1905791543565
MINUTE: Average=271.2638571970572, Max=271.4261998608768, Min=271.0627519514864
MINUTE: Average=271.2029166553319, Max=271.30763734169483, Min=271.07974171445494
MINUTE: Average=271.1561404932055, Max=271.34564247429057, Min=270.9702068100316
MINUTE: Average=270.97149116501544, Max=271.1319814825515, Min=270.8502773522315
MINUTE: Average=270.88761806151854, Max=271.0015370783306, Min=270.80490409765787
MINUTE: Average=271.0234050640613, Max=271.2289812480981, Min=270.8744560211614
MINUTE: Average=271.1067397607378, Max=271.19686000340613, Min=270.9944133341137
MINUTE: Average=271.2617937101175, Max=271.37901105947907, Min=271.1151249456794
MINUTE: Average=271.31268925975616, Max=271.4932514209886, Min=271.15853306783845
MINUTE: Average=271.4932931453855, Max=271.67838936957463, Min=271.3229027752604
MINUTE: Average=271.4607287401325, Max=271.6544070650579, Min=271.2733720103496
MINUTE: Average=271.4736597339932, Max=271.6064427709312, Min=271.34139210340135
MINUTE: Average=271.7419870410129, Max=271.900783725191, Min=271.5332319607503
MINUTE: Average=271.88122184989635, Max=271.99390610396296, Min=271.76952548563594
MINUTE: Average=271.80741999611735, Max=271.8840068122726, Min=271.7115483931668
MINUTE: Average=271.7927527184297, Max=271.98529379661113, Min=271.63114782643345
MINUTE: Average=272.13009344998324, Max=272.27308313271425, Min=271.99817785700367
MINUTE: Average=271.9301862103328, Max=272.1212397114593, Min=271.69858855854784
MINUTE: Average=271.76597467710974, Max=271.9604630944261, Min=271.60710115822275
MINUTE: Average=271.73372443306465, Max=271.8500998365398, Min=271.5382041344798
MINUTE: Average=271.67208292084786, Max=271.8792371242016, Min=271.5188537922918
MINUTE: Average=271.39799720367677, Max=271.58131227718593, Min=271.2570664892273
MINUTE: Average=271.2961537524809, Max=271.4996101412723, Min=271.12853261153066
MINUTE: Average=271.194274777033, Max=271.38820749110783, Min=270.9803639164227
MINUTE: Average=271.00766291215183, Max=271.1133706467985, Min=270.90478765751004
MINUTE: Average=270.6395486024924, Max=271.0829885395438, Min=270.3714087706607
MINUTE: Average=270.49914766377407, Max=270.64537358574324, Min=270.33162325997336
MINUTE: Average=270.5689892100966, Max=270.7263823565283, Min=270.33406993499966
MINUTE: Average=270.7801804428413, Max=270.9057873566675, Min=270.6106603625744
MINUTE: Average=271.0770103694708, Max=271.20726176998636, Min=270.85198487268514
MINUTE: Average=271.3186503243162, Max=271.4942083433556, Min=271.1452731593236
MINUTE: Average=271.2375614190314, Max=271.3912578058457, Min=271.0781816996931
MINUTE: Average=271.22050277556195, Max=271.3258929582979, Min=271.080678571188
MINUTE: Average=271.3505480037822, Max=271.5147368904977, Min=271.1567697025381
MINUTE: Average=271.3706141000494, Max=271.5165419915876, Min=271.2285875689483
MINUTE: Average=271.4917510549982, Max=271.6024583702245, Min=271.30106625827153
MINUTE: Average=271.50985733569473, Max=271.664052018961, Min=271.2834404786742
MINUTE: Average=271.34599459551924, Max=271.49962332845547, Min=271.24958906970227
MINUTE: Average=271.42544446100703, Max=271.5220293578048, Min=271.3066464191564
MINUTE: Average=271.26891333111394, Max=271.36842032825473, Min=271.17495245938886
MINUTE: Average=271.3906461400925, Max=271.52509590798996, Min=271.20773372386736
MINUTE: Average=271.3521078203169, Max=271.4925208074969, Min=271.215052668801
MINUTE: Average=271.44610739175255, Max=271.57884757180983, Min=271.3431447603973
MINUTE: Average=271.43762593173324, Max=271.53102941985276, Min=271.33950657482256
MINUTE: Average=271.0793191248265, Max=271.3718051976162, Min=270.8484441043737
MINUTE: Average=270.8659620213713, Max=271.0327637713266, Min=270.73830867193874
MINUTE: Average=270.54735930718044, Max=270.8213924501486, Min=270.36364078945365
MINUTE: Average=270.47865300255637, Max=270.5994476971686, Min=270.38725924696496
MINUTE: Average=270.33798201280365, Max=270.6259241403519, Min=270.0991368739437
MINUTE: Average=270.5772931450059, Max=270.71433160439045, Min=270.44656846672495
MINUTE: Average=270.62299187921053, Max=270.8192779550761, Min=270.4686174277705
MINUTE: Average=270.39195340138116, Max=270.60557617445915, Min=270.261110907243
MINUTE: Average=270.28617460474595, Max=270.3988426506236, Min=270.18610066952306
MINUTE: Average=270.4961935345986, Max=270.6191663736999, Min=270.31690684141563
MINUTE: Average=270.3500953650048, Max=270.6267793414359, Min=270.21414302599965
MINUTE: Average=270.03927423409806, Max=270.1786841089845, Min=269.883355572022
MINUTE: Average=270.16538003996635, Max=270.3470936651146, Min=269.96796495345285
MINUTE: Average=270.40694313424876, Max=270.56672306053986, Min=270.1433890286293
MINUTE: Average=270.611553551359, Max=270.80363733386565, Min=270.4516142964635
MINUTE: Average=270.80330614354943, Max=270.88625409593396, Min=270.7207619111099
MINUTE: Average=270.8110613150003, Max=270.9947440813571, Min=270.6202243476053
MINUTE: Average=271.02508405728906, Max=271.2389446192859, Min=270.8941638697434
MINUTE: Average=271.2110003192463, Max=271.3989281814656, Min=271.0147139968417
MINUTE: Average=271.2768243764371, Max=271.3840970532024, Min=271.0781331566563
MINUTE: Average=271.30547603484024, Max=271.47756228664895, Min=271.1840698730574
MINUTE: Average=271.50901118263624, Max=271.65464994774203, Min=271.35400219022296
MINUTE: Average=271.26531879541074, Max=271.36287759966086, Min=271.1883515295097
MINUTE: Average=271.3408182020131, Max=271.4543641220435, Min=271.1933595368265
MINUTE: Average=271.3552524220001, Max=271.4574363990071, Min=271.26091408312004
MINUTE: Average=271.2464551226719, Max=271.38806987917536, Min=271.0855577103187
MINUTE: Average=270.9996919783045, Max=271.15246998112633, Min=270.83364780070735
MINUTE: Average=270.985519400716, Max=271.1615404318058, Min=270.79902452323637
MINUTE: Average=271.1058830055961, Max=271.26378152014473, Min=270.90627026421765
MINUTE: Average=270.8104680720256, Max=270.93800135604675, Min=270.70857172988764
MINUTE: Average=270.5917923564474, Max=270.7542542029894, Min=270.46478903244684
MINUTE: Average=270.54436967423396, Max=270.8582056261458, Min=270.37042299492487
MINUTE: Average=270.782526586202, Max=270.9014044355101, Min=270.63883243002863
MINUTE: Average=270.9671445789276, Max=271.04852206266713, Min=270.87694227537827
MINUTE: Average=271.07259635139786, Max=271.262509505808, Min=270.89710098213095
MINUTE: Average=271.20320661020514, Max=271.3209043605134, Min=271.12479088422884
MINUTE: Average=271.1562604743701, Max=271.2122991590987, Min=271.06226059852065
MINUTE: Average=271.1216490237776, Max=271.2809199442981, Min=271.00592998501986
MINUTE: Average=271.29035996797563, Max=271.4515717080934, Min=271.14405138660675
MINUTE: Average=271.21999263501624, Max=271.4752991863072, Min=271.0428381039838
MINUTE: Average=271.5437516842304, Max=271.6247064965373, Min=271.47477103521163
MINUTE: Average=271.44750671130475, Max=271.577023213652, Min=271.3137909239533
MINUTE: Average=271.311886879753, Max=271.4529567493636, Min=271.213763705017
MINUTE: Average=271.25849577946104, Max=271.4319874013491, Min=271.05617735722325
MINUTE: Average=271.22260374695463, Max=271.38387480687027, Min=271.09486804282784
MINUTE: Average=270.8600560890485, Max=271.11315978172115, Min=270.7204786103185
MINUTE: Average=271.02110430506053, Max=271.24697980950253, Min=270.75971556517123
MINUTE: Average=271.4019810507969, Max=271.5803222934166, Min=271.25479214525427
FIFTEEN_MINUTES: Average=283.18234691839797, Max=283.5402394113106, Min=282.7621921071428
FIFTEEN_MINUTES: Average=283.3024971564345, Max=283.7383672123374, Min=282.7831906967188
FIFTEEN_MINUTES: Average=283.02415900093354, Max=283.64697428737486, Min=282.62261896184793
FIFTEEN_MINUTES: Average=282.33027170887755, Max=283.0421236056844, Min=281.55963656392413
FIFTEEN_MINUTES: Average=281.2511993062272, Max=282.0889254239181, Min=280.42005004156255
FIFTEEN_MINUTES: Average=280.12124895662106, Max=281.48371932127435, Min=279.29360772498836
FIFTEEN_MINUTES: Average=280.02780441926893, Max=280.6137946319871, Min=279.6133275776649
FIFTEEN_MINUTES: Average=280.23177692067804, Max=280.67446163831175, Min=279.81203318342375
FIFTEEN_MINUTES: Average=280.73895451218505, Max=281.2943119601612, Min=279.7452943257272
FIFTEEN_MINUTES: Average=280.8252461040413, Max=281.5201000231378, Min=280.06688092956347
FIFTEEN_MINUTES: Average=281.4200956991824, Max=281.9554444168551, Min=280.57776744215914
FIFTEEN_MINUTES: Average=280.3147745919459, Max=280.73639150527424, Min=279.919331881154
FIFTEEN_MINUTES: Average=280.12502918566025, Max=280.63717713582025, Min=279.5450648802983
FIFTEEN_MINUTES: Average=280.43537221118964, Max=281.18608132384423, Min=279.79542947235944
FIFTEEN_MINUTES: Average=281.12170983193835, Max=281.52967770095114, Min=280.565564131798
FIFTEEN_MINUTES: Average=280.99088428684183, Max=281.738142591074, Min=279.8162517454831
FIFTEEN_MINUTES: Average=279.82769628652665, Max=280.61530298939584, Min=279.1190606247541
FIFTEEN_MINUTES: Average=281.0901459052485, Max=281.88718664970094, Min=280.3137803924451
FIFTEEN_MINUTES: Average=280.1259045433893, Max=280.9351173591728, Min=279.2402913004155
FIFTEEN_MINUTES: Average=278.8719296031542, Max=279.5381856724845, Min=278.2525556454527
FIFTEEN_MINUTES: Average=277.7524502422275, Max=278.7903816966358, Min=277.0244485575494
FIFTEEN_MINUTES: Average=276.98921181118385, Max=277.60077213930487, Min=276.3121461005714
FIFTEEN_MINUTES: Average=276.8522403688885, Max=277.10958393843526, Min=276.6167880150354
FIFTEEN_MINUTES: Average=277.6575347220595, Max=278.644092797402, Min=276.75714911486045
FIFTEEN_MINUTES: Average=278.30580732852826, Max=278.9304033976595, Min=277.58530773968835
FIFTEEN_MINUTES: Average=278.3663573233001, Max=278.8392089376345, Min=277.70805736393874
FIFTEEN_MINUTES: Average=278.126653112505, Max=278.61154077777326, Min=277.65041906881794
FIFTEEN_MINUTES: Average=278.7006176861122, Max=279.1806986953038, Min=277.9982384026742
FIFTEEN_MINUTES: Average=277.94614587805967, Max=278.4704253848432, Min=277.1475199443447
FIFTEEN_MINUTES: Average=277.8066008841277, Max=278.2741572079164, Min=277.48497508511406
FIFTEEN_MINUTES: Average=277.95437942747617, Max=278.84493225976945, Min=277.12133542851075
FIFTEEN_MINUTES: Average=277.56494938967694, Max=278.2256675064149, Min=276.8623285712609
FIFTEEN_MINUTES: Average=278.1948817224203, Max=278.8626619846992, Min=277.3712479129749
FIFTEEN_MINUTES: Average=278.64067443020207, Max=279.44250310542435, Min=278.1674109242848
FIFTEEN_MINUTES: Average=278.68685790642627, Max=279.23854611178893, Min=278.1361409891092
FIFTEEN_MINUTES: Average=278.6666123747835, Max=279.018175695869, Min=278.0544737164779
FIFTEEN_MINUTES: Average=279.25072027280146, Max=280.1607576790678, Min=278.48739746570936
FIFTEEN_MINUTES: Average=277.77876677836053, Max=278.88633958004675, Min=277.31128685741754
FIFTEEN_MINUTES: Average=276.86266452660533, Max=277.51096989659305, Min=276.30766307844124
FIFTEEN_MINUTES: Average=276.7955109415117, Max=277.439537614662, Min=276.2694693043812
FIFTEEN_MINUTES: Average=277.07305645552276, Max=277.5148374286714, Min=276.41841941533715
FIFTEEN_MINUTES: Average=277.3070499826182, Max=277.95508841536395, Min=276.59369515651474
FIFTEEN_MINUTES: Average=277.0516888260731, Max=277.5413184113118, Min=276.4869059822776
FIFTEEN_MINUTES: Average=276.5867569864186, Max=277.49993138749716, Min=275.9113638596578
FIFTEEN_MINUTES: Average=276.7775189381982, Max=277.4596964582853, Min=276.30001933311377
FIFTEEN_MINUTES: Average=277.05542511166334, Max=277.560663302108, Min=276.47845203792417
FIFTEEN_MINUTES: Average=276.37176066333666, Max=276.7572796459716, Min=275.8881422743562
FIFTEEN_MINUTES: Average=276.2837547408657, Max=276.9314049567101, Min=275.770220562425
FIFTEEN_MINUTES: Average=275.6277060922966, Max=276.22235710659817, Min=274.8105049132823
