
MINUTE: Average=342.20535337073693, Max=342.31703356680896, Min=342.02281057047423
MINUTE: Average=341.1219180892259, Max=341.22288123641385, Min=341.05330636373225
MINUTE: Average=340.9732949278241, Max=341.15590171858355, Min=340.85897834718384
MINUTE: Average=340.6288669244479, Max=340.926250206798, Min=340.4806874454744
MINUTE: Average=340.46285540131606, Max=340.5862959271813, Min=340.2829061812656
MINUTE: Average=340.3377917032921, Max=340.5105702439901, Min=340.2253509625652
MINUTE: Average=340.4360701329441, Max=340.5641291744004, Min=340.2882347598562
MINUTE: Average=340.29027504410357, Max=340.47911651114373, Min=340.06005808141424
MINUTE: Average=339.90015642992347, Max=340.09794855445443, Min=339.6956854096106
MINUTE: Average=339.75164744512807, Max=339.8946385024744, Min=339.50934822153437
MINUTE: Average=339.33488505804803, Max=339.4890010830218, Min=339.24342640035866
MINUTE: Average=339.36920437377756, Max=339.4881329104529, Min=339.2443322422981
MINUTE: Average=339.5013989428465, Max=339.6131992177394, Min=339.38413740204817
MINUTE: Average=339.4788739940312, Max=339.67172955490685, Min=339.2975636461708
MINUTE: Average=339.31825326849844, Max=339.4623026957486, Min=339.152032606695
MINUTE: Average=339.3884029580614, Max=339.4978146222266, Min=339.1967890740796
MINUTE: Average=339.358786004754, Max=339.5247023375865, Min=339.19716449698427
MINUTE: Average=339.73035399729844, Max=339.9652668282672, Min=339.4998836903566
MINUTE: Average=340.0257599089263, Max=340.1420434819752, Min=339.9244889151741
MINUTE: Average=340.0904623962542, Max=340.1935397898885, Min=339.940981471661
MINUTE: Average=339.9070675951782, Max=340.08786926961545, Min=339.7086162114568
MINUTE: Average=339.8479800763616, Max=340.0046924579103, Min=339.72864118540986
MINUTE: Average=339.94730462091763, Max=340.18544963617927, Min=339.75784232960245
MINUTE: Average=339.863437728084, Max=340.0954054823795, Min=339.70084195564425
MINUTE: Average=339.8963061652137, Max=340.036607343013, Min=339.7707954512484
MINUTE: Average=339.8461546875358, Max=339.9759908234746, Min=339.68628384153055
MINUTE: Average=339.5094942070431, Max=339.6960320812926, Min=339.3713882053333
MINUTE: Average=339.3650794018109, Max=339.5259905584551, Min=339.2294735797108
MINUTE: Average=339.2201953903177, Max=339.46101996483094, Min=339.06612387811447
MINUTE: Average=339.3102015701692, Max=339.482726474672, Min=339.1555891537129
MINUTE: Average=339.1378745912703, Max=339.32901659811256, Min=338.9624676720637
MINUTE: Average=338.8049000997366, Max=338.98927326475797, Min=338.65202327490215
MINUTE: Average=338.57582679796667, Max=338.744827320976, Min=338.30801346481354
MINUTE: Average=338.40626078288983, Max=338.57425435338956, Min=338.26067282563685
MINUTE: Average=338.5392145932748, Max=338.63506963819583, Min=338.4457752694478
MINUTE: Average=338.52290633852647, Max=338.7200537787698, Min=338.31028551570796
MINUTE: Average=338.290773763703, Max=338.4289432277563, Min=338.15142145983253
MINUTE: Average=338.20991945205077, Max=338.35892368056534, Min=338.09135463341926
MINUTE: Average=338.1683555030597, Max=338.2604219019588, Min=338.0158478376701
MINUTE: Average=338.16293543850503, Max=338.3193350171738, Min=338.01027816107336
MINUTE: Average=338.27194222969626, Max=338.38480750918507, Min=338.1637099756067
MINUTE: Average=338.2836255711894, Max=338.48165951614726, Min=338.155383139094
MINUTE: Average=338.4845849191053, Max=338.59220331832614, Min=338.32566329282463
MINUTE: Average=338.58473436438186, Max=338.7688855989313, Min=338.36253834826283
MINUTE: Average=338.27281146617696, Max=338.44057804387603, Min=338.1728873062616
MINUTE: Average=338.29865624527235, Max=338.45879830742535, Min=338.0974749617566
MINUTE: Average=338.3343704174834, Max=338.417817006012, Min=338.24797287853715
MINUTE: Average=338.25499436354465, Max=338.3667331434978, Min=338.14774342126094
MINUTE: Average=338.40857451746365, Max=338.6353709183241, Min=338.21579209158756
MINUTE: Average=338.4400572530111, Max=338.5708971379229, Min=338.2682035804503
MINUTE: Average=338.3402255829935, Max=338.52043982682665, Min=338.2160502368054
MINUTE: Average=338.62195752272174, Max=338.73725448024527, Min=338.4625518853794
MINUTE: Average=338.81295811670196, Max=339.0365625367512, Min=338.5128910069288
MINUTE: Average=339.0455335650492, Max=339.17704645518074, Min=338.95281591280525
MINUTE: Average=339.0164032420984, Max=339.23355780336766, Min=338.8197477325698
MINUTE: Average=338.69146721905065, Max=338.9036723660621, Min=338.53937011982276
MINUTE: Average=338.60239101947843, Max=338.7568528584287, Min=338.4711282613884
MINUTE: Average=338.3879220923848, Max=338.62816365303564, Min=338.1188487349563
MINUTE: Average=338.21457982208847, Max=338.3185832199201, Min=338.09246649375973
MINUTE: Average=338.28517336444116, Max=338.43675901545953, Min=338.13295017105634
MINUTE: Average=338.40602193159526, Max=338.5777952850136, Min=338.1090336212335
MINUTE: Average=338.0898088453076, Max=338.19980607620016, Min=337.99669904279074
MINUTE: Average=338.01418256547385, Max=338.22724421846164, Min=337.83966150101577
MINUTE: Average=338.04089327709215, Max=338.1905431746149, Min=337.8530685557313
MINUTE: Average=338.4298298144306, Max=338.59126367139396, Min=338.20474948069705
MINUTE: Average=338.36026136476715, Max=338.57794851851384, Min=338.22530239514003
MINUTE: Average=338.2297867357292, Max=338.4110632344913, Min=338.02733649020695
MINUTE: Average=337.9376993006984, Max=338.1074990258243, Min=337.80349511416074
MINUTE: Average=337.96931665009856, Max=338.1051997648542, Min=337.79590130273954
MINUTE: Average=337.7746477872948, Max=337.90638882526684, Min=337.6727432628113
MINUTE: Average=337.97031476574404, Max=338.0665047288316, Min=337.8741012543887
MINUTE: Average=338.05967247297997, Max=338.24279227886086, Min=337.8988715506471
MINUTE: Average=338.3288004599533, Max=338.50128487973717, Min=338.1715837643843
MINUTE: Average=338.5179852988002, Max=338.74069000797556, Min=338.3850059699654
MINUTE: Average=338.8874531057745, Max=338.9938669649962, Min=338.7181339716024
MINUTE: Average=338.9498346096997, Max=339.11243810900555, Min=338.86685947524325
MINUTE: Average=339.190857844678, Max=339.47957892447266, Min=339.01948719107185
MINUTE: Average=339.4653764036508, Max=339.56614377936506, Min=339.3391164077447
MINUTE: Average=339.61940255633095, Max=339.8109730033558, Min=339.44046926271193
MINUTE: Average=339.68111018092753, Max=339.8035737347536, Min=339.54918868440257
MINUTE: Average=339.59884781003376, Max=339.7159742381551, Min=339.4972786257729
MINUTE: Average=339.57947091301696, Max=339.76041411582713, Min=339.4240348924277
MINUTE: Average=339.70965784158693, Max=339.8956123886864, Min=339.5496955258443
MINUTE: Average=339.825723713945, Max=339.95138123165793, Min=339.642320168039
MINUTE: Average=339.61384102743546, Max=339.71900569335025, Min=339.4555315981137
MINUTE: Average=339.4206834579511, Max=339.5505710519832, Min=339.27149803367223
MINUTE: Average=339.48967423960477, Max=339.71770044826604, Min=339.24142187561466
MINUTE: Average=339.6221438708798, Max=339.7956620317607, Min=339.42566294577557
MINUTE: Average=339.6190170220792, Max=339.69835511525173, Min=339.4983687220127
MINUTE: Average=339.4142282575978, Max=339.6332089860435, Min=339.20393983679133
MINUTE: Average=339.3970064791768, Max=339.5759558303622, Min=339.20179647889836
MINUTE: Average=339.57355372014723, Max=339.7279991030066, Min=339.43795834409275
MINUTE: Average=339.6559667143968, Max=339.7574476837886, Min=339.4851650312537
MINUTE: Average=339.7836635302672, Max=340.0298248733651, Min=339.63877086299374
MINUTE: Average=339.98276768448346, Max=340.05779488365295, Min=339.8872274901663
MINUTE: Average=339.77033670459383, Max=340.00452682963436, Min=339.5696129759459
MINUTE: Average=339.83533203226636, Max=340.05801619034435, Min=339.6087921410319
MINUTE: Average=340.2219187184676, Max=340.33506717534596, Min=340.0502174599812
MINUTE: Average=340.36003950790627, Max=340.5087927552315, Min=340.2337733526293
MINUTE: Average=340.5520586712173, Max=340.67883625054696, Min=340.4555621169436
MINUTE: Average=340.4508179353346, Max=340.6931976512435, Min=340.32400110796357
MINUTE: Average=340.61646320159895, Max=340.73705856721483, Min=340.39721596628044
MINUTE: Average=340.47421064808884, Max=340.58278113564677, Min=340.3889638970321
MINUTE: Average=340.3693797512206, Max=340.502085403834, Min=340.25331606531324
MINUTE: Average=340.2354544492759, Max=340.5130109480762, Min=339.9753243403079
MINUTE: Average=340.12750174509875, Max=340.35677120290967, Min=339.9847463590822
MINUTE: Average=340.42714447655743, Max=340.5595543140197, Min=340.2861405835821
MINUTE: Average=340.810239324217, Max=340.9538128079947, Min=340.5040404957768
MINUTE: Average=341.0274174276002, Max=341.23948753990413, Min=340.817766383799
MINUTE: Average=341.3433745999743, Max=341.5636827613341, Min=341.15704263940495
MINUTE: Average=341.32090412193804, Max=341.52651442980556, Min=341.1009936674569
MINUTE: Average=340.93122159572675, Max=341.2452455319625, Min=340.57431450547614
MINUTE: Average=340.5612488149675, Max=340.69516924389916, Min=340.42278527382757
MINUTE: Average=340.53367380599036, Max=340.684530415755, Min=340.4277441219911
MINUTE: Average=340.3306234969504, Max=340.4659711910148, Min=340.15423450056244
MINUTE: Average=340.24541420388323, Max=340.42860258206326, Min=340.13910917391837
MINUTE: Average=340.352153706063, Max=340.54973094426566, Min=340.2101808247332
MINUTE: Average=340.3184611021196, Max=340.4783890449389, Min=340.1831540981459
MINUTE: Average=340.5795626323723, Max=340.7022565624659, Min=340.38184669207254
MINUTE: Average=340.4802836069679, Max=340.6004804481215, Min=340.3523561900566
MINUTE: Average=340.500111099331, Max=340.6103590358053, Min=340.4117334022471
MINUTE: Average=340.4296844378727, Max=340.5649581347449, Min=340.3264931646096
MINUTE: Average=340.71911434433497, Max=341.02476150311736, Min=340.42451618683566
MINUTE: Average=341.1542242876743, Max=341.3256270547214, Min=340.95420283773456
MINUTE: Average=341.32843647442263, Max=341.41288383100505, Min=341.25468335747667
MINUTE: Average=341.3175306451971, Max=341.4248989911402, Min=341.1984049237912
MINUTE: Average=341.24112188472753, Max=341.4150744782543, Min=341.1019611169254
MINUTE: Average=340.8172519587381, Max=341.10472194762366, Min=340.6429485620682
MINUTE: Average=340.8650358940195, Max=341.0005233902343, Min=340.7131702891133
MINUTE: Average=340.86435568821906, Max=340.96923507629, Min=340.71774240820815
MINUTE: Average=340.7245522841523, Max=341.0032905042405, Min=340.5448460740752
MINUTE: Average=340.71804789697677, Max=340.98197988619756, Min=340.4967524241268
MINUTE: Average=340.6753212714918, Max=340.8087778565533, Min=340.5359302682749
MINUTE: Average=340.77745287648236, Max=340.87948406887654, Min=340.675561112493
MINUTE: Average=340.7103903455321, Max=340.83486649234936, Min=340.56277856538605
MINUTE: Average=340.4624315046259, Max=340.7544975981543, Min=340.16065487650604
MINUTE: Average=340.18703295265465, Max=340.40355264936625, Min=340.0259122777066
MINUTE: Average=340.2225627522205, Max=340.40015084792975, Min=340.003984014954
MINUTE: Average=339.99131392545974, Max=340.11079096032535, Min=339.8522493264383
MINUTE: Average=340.1195966453092, Max=340.29802910517503, Min=339.99235895711587
MINUTE: Average=340.4266208596024, Max=340.5801171381708, Min=340.18436293829166
MINUTE: Average=340.52726348343043, Max=340.6168521134953, Min=340.43801830673743
MINUTE: Average=340.53670608415354, Max=340.7404180922513, Min=340.3920098480785
MINUTE: Average=340.8569676068914, Max=341.07183805358045, Min=340.71550092216944
MINUTE: Average=341.17705444431516, Max=341.4078300463186, Min=340.93374102494806
MINUTE: Average=341.163839384964, Max=341.31901883726886, Min=340.9848520693746
MINUTE: Average=341.00847459365616, Max=341.1321581178244, Min=340.90641122308125
MINUTE: Average=340.92715317738174, Max=341.1354339473965, Min=340.7871360079026
MINUTE: Average=340.8619126613152, Max=340.94839117948715, Min=340.7572553589402
MINUTE: Average=340.80045449522606, Max=340.93477079951884, Min=340.6407566473269
MINUTE: Average=340.976780150519, Max=341.1740174091949, Min=340.82012787567976
MINUTE: Average=341.2563030124053, Max=341.35490849981096, Min=341.1719974755784
MINUTE: Average=341.0401011222671, Max=341.2726590373386, Min=340.7535760640217
MINUTE: Average=341.0143614611217, Max=341.12595783964093, Min=340.800469408473
MINUTE: Average=340.9326031585826, Max=341.1484544709537, Min=340.7604846632652
MINUTE: Average=340.7185464603705, Max=340.9153847471205, Min=340.56517390897653
MINUTE: Average=340.89502052521743, Max=340.97620317190433, Min=340.81755928118343
MINUTE: Average=340.7303438121183, Max=340.917547273596, Min=340.61846125586356
MINUTE: Average=340.82608718128336, Max=340.99440313360793, Min=340.6944702284988
MINUTE: Average=341.1061501058979, Max=341.2247275572098, Min=340.9307670162299
MINUTE: Average=341.187729512824, Max=341.33796741663474, Min=341.00654457747646
MINUTE: Average=341.03048625685744, Max=341.10267688268976, Min=340.9303219136717
MINUTE: Average=341.06115499983656, Max=341.18337761770067, Min=340.91230527754715
MINUTE: Average=340.87141531572155, Max=341.1000727516039, Min=340.71763826987694
MINUTE: Average=340.8127078556789, Max=341.04806771983647, Min=340.6700862714468
MINUTE: Average=340.98730840120317, Max=341.1138449563691, Min=340.84856999418236
MINUTE: Average=340.7504780476249, Max=340.8458864963315, Min=340.6547455424811
MINUTE: Average=340.94099155695704, Max=341.19284383464077, Min=340.7778942445334
MINUTE: Average=340.9240443683207, Max=341.02604130721244, Min=340.8042828112943
MINUTE: Average=340.830282928094, Max=340.92359657464806, Min=340.70217501732816
MINUTE: Average=340.8864691656508, Max=341.0538300735454, Min=340.75404559349505
MINUTE: Average=340.94203041644147, Max=341.0801554023272, Min=340.781419424383
MINUTE: Average=340.9197441654825, Max=341.10557026410294, Min=340.7618199252912
MINUTE: Average=340.78779581214053, Max=340.9387763168032, Min=340.6502894037488
MINUTE: Average=340.95378470072086, Max=341.1061190034319, Min=340.8410355445409
MINUTE: Average=341.0152445792168, Max=341.163833564307, Min=340.88717367104374
MINUTE: Average=341.1100684318659, Max=341.2052852180395, Min=340.93434459391847
MINUTE: Average=341.39412480916155, Max=341.5713916778443, Min=341.0522375480018
MINUTE: Average=341.51345281657046, Max=341.6907348435696, Min=341.43132903739826
MINUTE: Average=341.685252254476, Max=341.89805168450494, Min=341.56967377307325
MINUTE: Average=341.9876515610638, Max=342.0925993548752, Min=341.75290894095156
MINUTE: Average=341.8554957018215, Max=341.94627285236623, Min=341.7287873500285
MINUTE: Average=342.16067799377845, Max=342.377683188653, Min=341.91063102936397
MINUTE: Average=342.36933585220663, Max=342.5098412402187, Min=342.23901432762057
MINUTE: Average=342.42963170978504, Max=342.64186150493856, Min=342.12589871357767
FIFTEEN_MINUTES: Average=385.20258303244447, Max=385.7849805002985, Min=384.25564043080004
FIFTEEN_MINUTES: Average=383.78161121224673, Max=384.46286771890664, Min=383.04399759837946
FIFTEEN_MINUTES: Average=382.95999823875616, Max=383.62853578231625, Min=382.05997827055126
FIFTEEN_MINUTES: Average=382.9286078874073, Max=383.72854065253284, Min=382.05444765146575
FIFTEEN_MINUTES: Average=383.54164162836116, Max=384.38178180339344, Min=382.74904759053385
FIFTEEN_MINUTES: Average=382.88799205014806, Max=383.57233301998207, Min=382.3906897426733
FIFTEEN_MINUTES: Average=382.70092390332206, Max=383.1758806276057, Min=382.34130194016245
FIFTEEN_MINUTES: Average=382.1699186182033, Max=382.90269119587373, Min=381.195048058614
FIFTEEN_MINUTES: Average=381.64200350872005, Max=382.3095034869204, Min=381.07029228427297
FIFTEEN_MINUTES: Average=382.01517921975653, Max=382.3946405693329, Min=381.52598136047993
FIFTEEN_MINUTES: Average=382.88266228680675, Max=383.36691846914584, Min=382.11673575468694
FIFTEEN_MINUTES: Average=382.2605319087078, Max=383.1795900417105, Min=381.30778761905395
FIFTEEN_MINUTES: Average=381.93203530300457, Max=383.04965944722915, Min=380.8977420837856
FIFTEEN_MINUTES: Average=383.675526141498, Max=384.2541564290442, Min=382.8390071811408
FIFTEEN_MINUTES: Average=384.1968441434252, Max=384.74081696737875, Min=383.69593722312385
FIFTEEN_MINUTES: Average=385.0039295494699, Max=386.06750396571465, Min=384.1299606383212
FIFTEEN_MINUTES: Average=385.4892258639741, Max=386.0338668736799, Min=384.80524462736764
FIFTEEN_MINUTES: Average=383.58408649040496, Max=384.98331813600765, Min=382.8347537352289
FIFTEEN_MINUTES: Average=383.92265826347335, Max=384.51679824636915, Min=383.3071353446268
FIFTEEN_MINUTES: Average=383.89548813478956, Max=384.29845835875057, Min=383.28290354917806
FIFTEEN_MINUTES: Average=382.85409829274846, Max=383.49647130408545, Min=382.1251158526111
FIFTEEN_MINUTES: Average=382.4796856562216, Max=383.058140169453, Min=381.9900909290089
FIFTEEN_MINUTES: Average=382.60784832877624, Max=383.22000999930935, Min=382.162787630917
FIFTEEN_MINUTES: Average=383.01768133508847, Max=383.5535579295339, Min=382.4145857569842
FIFTEEN_MINUTES: Average=382.1427174660463, Max=383.1036208247399, Min=381.1693387243111
FIFTEEN_MINUTES: Average=381.63226620280057, Max=382.2159829419141, Min=381.0252718319515
FIFTEEN_MINUTES: Average=381.88933896152116, Max=382.4744600276902, Min=381.09543425707636
FIFTEEN_MINUTES: Average=381.00758363358017, Max=381.53334549395515, Min=380.6173623550875
FIFTEEN_MINUTES: Average=381.29486410487766, Max=381.75399663965317, Min=380.9417255796914
FIFTEEN_MINUTES: Average=381.87007761170577, Max=382.59604518187973, Min=381.1521228115323
FIFTEEN_MINUTES: Average=381.9204554542933, Max=382.5967539199441, Min=381.42664491754283
FIFTEEN_MINUTES: Average=382.46945969333166, Max=383.23673258189956, Min=381.6580788969855
FIFTEEN_MINUTES: Average=382.63441132882923, Max=383.09991380623325, Min=382.28406773081963
FIFTEEN_MINUTES: Average=381.83997185094097, Max=382.5448549519901, Min=381.14138152978563
FIFTEEN_MINUTES: Average=380.21383365174705, Max=381.41072179364375, Min=379.0866132724305
FIFTEEN_MINUTES: Average=379.190506480127, Max=380.06117987677277, Min=378.203383391371
FIFTEEN_MINUTES: Average=378.0949668004608, Max=378.5181355893874, Min=377.56773811439587
FIFTEEN_MINUTES: Average=377.4152708174532, Max=377.94858675987575, Min=376.867428826757
FIFTEEN_MINUTES: Average=377.4667647158223, Max=378.07631990903275, Min=376.98604885385737
FIFTEEN_MINUTES: Average=378.1184393677677, Max=378.44169303613774, Min=377.6169306216763
FIFTEEN_MINUTES: Average=378.8242879262232, Max=379.3936558374706, Min=378.024840066512
FIFTEEN_MINUTES: Average=378.7332682552248, Max=379.452972750229, Min=378.27125513609855
FIFTEEN_MINUTES: Average=378.3818928236504, Max=378.78305933751375, Min=377.7472915689861
FIFTEEN_MINUTES: Average=378.07366225015556, Max=378.90225239193364, Min=377.06653716762014
FIFTEEN_MINUTES: Average=377.14043720695196, Max=377.7246600835638, Min=376.67065385745497
FIFTEEN_MINUTES: Average=377.1867556141078, Max=377.9304040161316, Min=376.59487218539266
FIFTEEN_MINUTES: Average=378.85165555110257, Max=380.0133346178381, Min=377.7177257990597
FIFTEEN_MINUTES: Average=381.0209427322205, Max=381.67219747843137, Min=380.03416410698435
FIFTEEN_MINUTES: Average=380.80036734805316, Max=381.8100208272849, Min=379.72550079743127
