
MINUTE: Average=245.8571308120917, Max=246.01111706633952, Min=245.7016364902931
MINUTE: Average=243.19823034449237, Max=243.35976110865377, Min=242.98472877577566
MINUTE: Average=243.22508654482485, Max=243.42891449887563, Min=243.05619062826693
MINUTE: Average=243.27643240140455, Max=243.3593239491476, Min=243.19002898433172
MINUTE: Average=243.44941017992596, Max=243.5793763849319, Min=243.2595348366577
MINUTE: Average=243.58346146937157, Max=243.76846280155024, Min=243.36486908541292
MINUTE: Average=243.32440869059155, Max=243.52786392981457, Min=243.13141517337678
MINUTE: Average=243.62396673805262, Max=243.74859402030026, Min=243.4271453901357
MINUTE: Average=243.64924401670595, Max=243.77621168771165, Min=243.55101105603865
MINUTE: Average=243.69406079055017, Max=243.82847668529126, Min=243.54950123521243
MINUTE: Average=243.65076211443036, Max=243.81294001741486, Min=243.47306562746954
MINUTE: Average=243.51016852094915, Max=243.61204703389538, Min=243.38259929252845
MINUTE: Average=243.22375598624927, Max=243.39204933107703, Min=242.98698535112254
MINUTE: Average=243.13768681672144, Max=243.26005138249928, Min=242.9745180715831
MINUTE: Average=242.84741802197732, Max=242.9738849172353, Min=242.75418321316133
MINUTE: Average=242.64956571561757, Max=242.78199724916766, Min=242.52939950023202
MINUTE: Average=242.55131287041962, Max=242.6641371677717, Min=242.43102826434233
MINUTE: Average=242.46080687858765, Max=242.54621654689834, Min=242.3204772554723
MINUTE: Average=242.1005137925032, Max=242.28147974430416, Min=241.8994794721922
MINUTE: Average=241.95132172989986, Max=242.07769067151978, Min=241.80255984584983
MINUTE: Average=242.27637525204548, Max=242.5939100806584, Min=242.02589664530177
MINUTE: Average=242.85057482496623, Max=243.08118009161115, Min=242.55647259460002
MINUTE: Average=242.8732309899081, Max=243.15276392439594, Min=242.69815636198496
MINUTE: Average=243.27455365218884, Max=243.43972504669998, Min=243.12512594002
MINUTE: Average=243.49752696386486, Max=243.62390399147222, Min=243.3284218820904
MINUTE: Average=243.66209655088963, Max=243.8106294605535, Min=243.5159232760176
MINUTE: Average=243.76369693463099, Max=243.87639809510765, Min=243.61068857745207
MINUTE: Average=243.77299798416476, Max=243.88679143339107, Min=243.6594010216371
MINUTE: Average=243.55680921636989, Max=243.70860937715784, Min=243.41224002028892
MINUTE: Average=243.47186957631166, Max=243.58949659002485, Min=243.3692669886353
MINUTE: Average=243.57436017804378, Max=243.71242865198107, Min=243.41357213030733
MINUTE: Average=243.7553781848129, Max=243.89380945612098, Min=243.59403324243743
MINUTE: Average=243.77474461772454, Max=243.87555931568394, Min=243.62402893404592
MINUTE: Average=243.63955286635394, Max=243.7772479162273, Min=243.50303370882784
MINUTE: Average=243.42678003409608, Max=243.64215668846202, Min=243.2619908592984
MINUTE: Average=243.6555398219718, Max=243.7714939889215, Min=243.53226378323274
MINUTE: Average=243.35527905213303, Max=243.5617219839574, Min=243.18313266449147
MINUTE: Average=243.42702161479187, Max=243.51895795391374, Min=243.28037650808488
MINUTE: Average=243.496736108857, Max=243.60884665773756, Min=243.39744495338496
MINUTE: Average=243.5485248250581, Max=243.66253391559394, Min=243.4319314244927
MINUTE: Average=243.40525319289364, Max=243.60615586297, Min=243.1764257127346
MINUTE: Average=243.3845958843036, Max=243.55701057155386, Min=243.2677464806919
MINUTE: Average=243.67590440608924, Max=243.83684870064945, Min=243.47552713197396
MINUTE: Average=243.6657863740756, Max=243.8290113064417, Min=243.4529713509511
MINUTE: Average=243.55881175082826, Max=243.68583344411064, Min=243.46027103176175
MINUTE: Average=243.61484268313004, Max=243.83174926441612, Min=243.4950510364324
MINUTE: Average=243.73580723481965, Max=243.90098128460227, Min=243.53148058186804
MINUTE: Average=243.75667919195408, Max=243.91745732750675, Min=243.52745462704624
MINUTE: Average=243.66108882424888, Max=243.8265917880716, Min=243.5208078614288
MINUTE: Average=243.5468801287114, Max=243.75600807147822, Min=243.39671166662274
MINUTE: Average=243.61301362377355, Max=243.77861108764137, Min=243.38059166840438
MINUTE: Average=243.3065342838838, Max=243.4214373998625, Min=243.13985083878367
MINUTE: Average=243.21933283529486, Max=243.4070611177112, Min=243.0818918361199
MINUTE: Average=243.55646866667712, Max=243.80400655044434, Min=243.29359255311007
MINUTE: Average=243.61771740948888, Max=243.79259088132594, Min=243.39633646481482
MINUTE: Average=243.4966344525229, Max=243.67209105881167, Min=243.35752452085072
MINUTE: Average=243.7555371760372, Max=243.8383369857372, Min=243.68914298604957
MINUTE: Average=243.6929050929462, Max=243.79107357851422, Min=243.53763609435092
MINUTE: Average=243.82298874250174, Max=243.94008682283263, Min=243.73141212455764
MINUTE: Average=243.92659276243234, Max=244.0980887970851, Min=243.7470166982459
MINUTE: Average=244.31229401565736, Max=244.518437870009, Min=243.96871269957265
MINUTE: Average=244.474797903947, Max=244.63669392390426, Min=244.3359395824897
MINUTE: Average=244.38851918527357, Max=244.49244394886387, Min=244.31057686881113
MINUTE: Average=244.70991935504975, Max=244.95279470158093, Min=244.4048221868754
MINUTE: Average=244.8505923515144, Max=244.99310892447747, Min=244.69794381054044
MINUTE: Average=244.76568458701158, Max=245.06513027163965, Min=244.61905495571827
MINUTE: Average=245.0482670508985, Max=245.15396829808452, Min=244.88684631946
MINUTE: Average=244.98626374405612, Max=245.07720705183397, Min=244.87232466525077
MINUTE: Average=244.73034446085464, Max=244.99110704635572, Min=244.39385473294962
MINUTE: Average=244.5476185938141, Max=244.71789707967753, Min=244.34954287794974
MINUTE: Average=244.672699446536, Max=244.83176965971992, Min=244.5745944530236
MINUTE: Average=244.6101825426764, Max=244.8077815262215, Min=244.38996817406243
MINUTE: Average=244.47065642267725, Max=244.62767578439988, Min=244.34448363304713
MINUTE: Average=244.6405921198945, Max=244.85153354261774, Min=244.47839275656483
MINUTE: Average=244.59319280038486, Max=244.70099871865494, Min=244.45709337047688
MINUTE: Average=244.4468288181361, Max=244.61377240489045, Min=244.22515752514815
MINUTE: Average=244.23510725351306, Max=244.37911175341276, Min=244.10159813398315
MINUTE: Average=244.3816646570571, Max=244.5465183759963, Min=244.21897687705032
MINUTE: Average=244.58811374691203, Max=244.74745472190023, Min=244.48084831604734
MINUTE: Average=244.8241165426296, Max=244.93994835500544, Min=244.64290637350769
MINUTE: Average=244.63374530246034, Max=244.82771359598306, Min=244.39448783668797
MINUTE: Average=244.71861063286144, Max=244.8512646366821, Min=244.4604952438784
MINUTE: Average=244.8568659720872, Max=244.9967813852506, Min=244.75540717859118
MINUTE: Average=244.79746721599597, Max=245.02796932509906, Min=244.57818345327348
MINUTE: Average=244.68107235591495, Max=244.79791597982455, Min=244.42811502876378
MINUTE: Average=244.35286568206902, Max=244.5173858633344, Min=244.2527547589955
MINUTE: Average=244.2829776922411, Max=244.4178421980059, Min=244.1851469371563
MINUTE: Average=244.34263788163796, Max=244.5719023824382, Min=244.11630303186087
MINUTE: Average=244.3660737771731, Max=244.51239957225545, Min=244.16851370505796
MINUTE: Average=244.4129282916005, Max=244.56870346554754, Min=244.08995294773982
MINUTE: Average=244.08420668685048, Max=244.23311168683702, Min=243.993930828664
MINUTE: Average=244.35852350013545, Max=244.60460142482225, Min=244.1749505552163
MINUTE: Average=244.56593261101418, Max=244.68432835366133, Min=244.4054195404122
MINUTE: Average=244.33784014728172, Max=244.52327067519272, Min=244.14731573742463
MINUTE: Average=244.4965992136383, Max=244.69075046550748, Min=244.27692630393767
MINUTE: Average=244.5394983315072, Max=244.69416273831305, Min=244.35374616406992
MINUTE: Average=244.33016069490182, Max=244.47950115712044, Min=244.15336000812687
MINUTE: Average=244.598576098116, Max=244.8447371913107, Min=244.24228771272456
MINUTE: Average=245.02801464201903, Max=245.16421408123418, Min=244.81300030476734
MINUTE: Average=245.05909460462155, Max=245.1765535485157, Min=244.911998665086
MINUTE: Average=244.77976520590363, Max=244.90180812068388, Min=244.63928854464558
MINUTE: Average=244.76311130239253, Max=244.84978619943126, Min=244.65143617730817
MINUTE: Average=244.87262739494625, Max=244.93795837219105, Min=244.78486749964958
MINUTE: Average=244.53428521979575, Max=244.88296282561245, Min=244.35152941172893
MINUTE: Average=244.41947998708338, Max=244.58321069488113, Min=244.2688393285651
MINUTE: Average=244.60228099126527, Max=244.75013948395605, Min=244.4405730212679
MINUTE: Average=244.74175440784464, Max=245.0069302512518, Min=244.52231993176804
MINUTE: Average=244.99084114606958, Max=245.18111228758067, Min=244.78240081491208
MINUTE: Average=244.96604145408082, Max=245.1220032279615, Min=244.81739252117475
MINUTE: Average=244.86567426999056, Max=245.04925676289858, Min=244.58769422971807
MINUTE: Average=244.4583134360203, Max=244.7026053941713, Min=244.1717501603839
MINUTE: Average=244.19771614675886, Max=244.32814220730418, Min=244.0425558660419
MINUTE: Average=244.037066401684, Max=244.2681665490553, Min=243.86658850487595
MINUTE: Average=243.88105835582908, Max=244.01938893668344, Min=243.75129497588614
MINUTE: Average=243.77658060611142, Max=243.90446206559128, Min=243.63044199935234
MINUTE: Average=243.9164846808907, Max=244.02586358495304, Min=243.73047758951367
MINUTE: Average=244.16310344984623, Max=244.28200110100244, Min=243.98465784490583
MINUTE: Average=244.048728527804, Max=244.14067702845108, Min=243.94236140011424
MINUTE: Average=244.0533973438063, Max=244.1482632314109, Min=243.95785964286526
MINUTE: Average=244.02186040129766, Max=244.10130807871312, Min=243.93157707725453
MINUTE: Average=244.23549825106866, Max=244.5582811001533, Min=243.90404214063702
MINUTE: Average=244.63227827491787, Max=244.77498458453087, Min=244.47607415566932
MINUTE: Average=244.70608819283285, Max=244.89747626461656, Min=244.49504091026122
MINUTE: Average=244.1246516221009, Max=244.4624862300652, Min=243.88799823018311
MINUTE: Average=243.80062084677726, Max=243.9322048346784, Min=243.51456497375378
MINUTE: Average=243.6620407400316, Max=243.90150109935425, Min=243.45193770601298
MINUTE: Average=243.73189656021634, Max=243.83173211878545, Min=243.6258336358227
MINUTE: Average=243.648718210334, Max=243.83565782503865, Min=243.45981703327502
MINUTE: Average=243.91737472543443, Max=244.0966969417617, Min=243.7460326896239
MINUTE: Average=243.78532093436166, Max=243.89420003280495, Min=243.69308776387854
MINUTE: Average=243.62275578197995, Max=243.82639297107946, Min=243.44292891541568
MINUTE: Average=243.376776131111, Max=243.49751639203504, Min=243.2144806347238
MINUTE: Average=243.4183569975985, Max=243.54725331852566, Min=243.22515664887447
MINUTE: Average=243.33794962863476, Max=243.5442136401108, Min=243.25439590027113
MINUTE: Average=243.39822894728292, Max=243.5582028785681, Min=243.2946007346692
MINUTE: Average=243.16894281487237, Max=243.43142697149057, Min=242.94592961291295
MINUTE: Average=242.9845178566494, Max=243.11687554267357, Min=242.88205150805726
MINUTE: Average=243.04611382301889, Max=243.22174292358108, Min=242.89139923282727
MINUTE: Average=243.10054327611653, Max=243.45051780965076, Min=242.89916187071458
MINUTE: Average=243.48459685722003, Max=243.6302521478424, Min=243.36256831157752
MINUTE: Average=243.60515608632517, Max=243.72009783369464, Min=243.46796158492063
MINUTE: Average=243.71026352330747, Max=243.89132991237426, Min=243.46870902655465
MINUTE: Average=243.92914951477093, Max=244.04534001590582, Min=243.7920652908096
MINUTE: Average=243.88540468430963, Max=244.0504744852543, Min=243.7628283510474
MINUTE: Average=243.92283174373205, Max=244.0486942963482, Min=243.78582015940285
MINUTE: Average=244.06285109065936, Max=244.23119747300797, Min=243.89259911006891
MINUTE: Average=244.09140435256143, Max=244.21558404930266, Min=243.930814539458
MINUTE: Average=244.0414320205393, Max=244.1566642261506, Min=243.925200107121
MINUTE: Average=244.10790730796603, Max=244.28637969393915, Min=243.928617880849
MINUTE: Average=244.0035404402755, Max=244.14562147937454, Min=243.65858046993714
MINUTE: Average=243.70083580447485, Max=243.82695123324797, Min=243.56473067864005
MINUTE: Average=243.80562243090574, Max=243.90109501579494, Min=243.65151499407736
MINUTE: Average=243.7524750281805, Max=243.90476182094824, Min=243.64580883433243
MINUTE: Average=243.77867763706615, Max=243.8715615787977, Min=243.69140889994586
MINUTE: Average=243.64245288070057, Max=243.7898957292116, Min=243.4965702721626
MINUTE: Average=243.60960525397402, Max=243.81694698941826, Min=243.3993920901102
MINUTE: Average=243.52970059699854, Max=243.63012908498726, Min=243.3554100680252
MINUTE: Average=243.3281145801539, Max=243.6547034900842, Min=243.074233915011
MINUTE: Average=243.06013177399214, Max=243.23114567731625, Min=242.92712083970545
MINUTE: Average=242.91857036047685, Max=243.00466134117363, Min=242.85413571109808
MINUTE: Average=242.84278688960566, Max=242.95551656370276, Min=242.76222863504265
MINUTE: Average=242.76047008551149, Max=242.92022178960974, Min=242.61747236945874
MINUTE: Average=242.60377385821934, Max=242.7758153622291, Min=242.45787641779478
MINUTE: Average=242.2168602111141, Max=242.4208600918821, Min=242.0908651019049
MINUTE: Average=242.13697086560464, Max=242.29790235559562, Min=242.0284827967758
MINUTE: Average=242.23163517752639, Max=242.35580978727614, Min=242.04425243477658
MINUTE: Average=242.25083957745107, Max=242.40599608308491, Min=242.111710011155
MINUTE: Average=242.17245516822453, Max=242.38568072800473, Min=241.94592415037812
MINUTE: Average=242.33831211675994, Max=242.57341242314766, Min=242.07476819610642
MINUTE: Average=242.72716656008228, Max=242.9793500101102, Min=242.47018462603444
MINUTE: Average=242.84975426974722, Max=243.06155900628156, Min=242.631434882677
MINUTE: Average=242.79596112826627, Max=242.8962016499221, Min=242.6447932943262
MINUTE: Average=242.84036063912575, Max=242.93435970619032, Min=242.6950403183227
MINUTE: Average=242.68491006881695, Max=242.83085431193675, Min=242.55255464822145
MINUTE: Average=242.63568402258852, Max=242.81378484135118, Min=242.45480524656148
MINUTE: Average=242.52034165507678, Max=242.67306258432987, Min=242.39794582479522
MINUTE: Average=242.5769685975902, Max=242.6624125877103, Min=242.45268280425208
FIFTEEN_MINUTES: Average=238.40202069781753, Max=239.12151135080128, Min=237.87939577701346
FIFTEEN_MINUTES: Average=239.01729562060027, Max=239.57892243406806, Min=238.40781248907012
FIFTEEN_MINUTES: Average=238.15161142152525, Max=239.06834691388204, Min=237.22288078030292
FIFTEEN_MINUTES: Average=237.69907227080296, Max=238.21301339030498, Min=237.22456215633787
FIFTEEN_MINUTES: Average=237.94594885395347, Max=238.41393705932072, Min=237.49587949353926
FIFTEEN_MINUTES: Average=237.80296508143905, Max=238.44453669588606, Min=237.13044499698913
FIFTEEN_MINUTES: Average=237.6942906877791, Max=238.01191843232357, Min=237.3076303932032
FIFTEEN_MINUTES: Average=237.3607597419539, Max=237.8342529593854, Min=236.82453844826225
FIFTEEN_MINUTES: Average=236.59587065751202, Max=237.17028820777003, Min=236.01357250792677
FIFTEEN_MINUTES: Average=236.69792713409865, Max=237.604367513178, Min=235.91782150256307
FIFTEEN_MINUTES: Average=237.68181455572443, Max=238.1395146315313, Min=237.3446021997038
FIFTEEN_MINUTES: Average=238.5922930411065, Max=239.30058789473927, Min=237.62361377760044
FIFTEEN_MINUTES: Average=238.88510989756213, Max=239.4929372323295, Min=238.2077380352577
FIFTEEN_MINUTES: Average=238.20639404712972, Max=238.92658032687615, Min=237.41520367914381
FIFTEEN_MINUTES: Average=239.10151137678778, Max=240.0245263489084, Min=237.89607769174145
FIFTEEN_MINUTES: Average=240.16108447363195, Max=241.00728295249417, Min=239.45322720424235
FIFTEEN_MINUTES: Average=239.502628626963, Max=240.13887135670512, Min=238.77171592947408
FIFTEEN_MINUTES: Average=239.18188106802745, Max=239.75205421968286, Min=238.34823475208722
FIFTEEN_MINUTES: Average=237.88142103482568, Max=239.20280979947074, Min=236.7038907410856
FIFTEEN_MINUTES: Average=237.70950302173466, Max=238.45356309783702, Min=236.8211429298818
FIFTEEN_MINUTES: Average=237.41512677994038, Max=237.79455775264898, Min=236.8209272401042
FIFTEEN_MINUTES: Average=237.324977996544, Max=238.07271998746285, Min=236.57614292599658
FIFTEEN_MINUTES: Average=238.61598115608402, Max=239.19550340521158, Min=237.983214031785
FIFTEEN_MINUTES: Average=238.87622514483272, Max=239.45318559583407, Min=238.30375193728534
FIFTEEN_MINUTES: Average=240.03622682454846, Max=240.8206008332388, Min=239.1499427396539
FIFTEEN_MINUTES: Average=240.98540332748263, Max=241.84832812218866, Min=240.14491910915663
FIFTEEN_MINUTES: Average=241.7931246317741, Max=242.75145230352118, Min=240.87587877924548
FIFTEEN_MINUTES: Average=242.35162862642218, Max=242.7688328196026, Min=241.88533684419406
FIFTEEN_MINUTES: Average=242.7685621555435, Max=243.72904626019414, Min=241.63879306924204
FIFTEEN_MINUTES: Average=243.96970655250888, Max=244.41990542359042, Min=243.4057914140628
FIFTEEN_MINUTES: Average=243.52970719135052, Max=244.19687880900636, Min=243.03757390230444
FIFTEEN_MINUTES: Average=244.19767127277134, Max=245.34423742179288, Min=243.3590167934798
FIFTEEN_MINUTES: Average=244.79958752867353, Max=245.68888545118156, Min=243.95241804594087
FIFTEEN_MINUTES: Average=245.1809060134938, Max=245.57179804640452, Min=244.66884996993176
FIFTEEN_MINUTES: Average=245.2985773254378, Max=245.76127886763436, Min=244.81043003665692
FIFTEEN_MINUTES: Average=245.00279462516136, Max=245.68121240077133, Min=244.4713292589264
FIFTEEN_MINUTES: Average=244.36509066998534, Max=245.0736834167241, Min=243.59538146400408
FIFTEEN_MINUTES: Average=244.5189229721838, Max=245.23295639086587, Min=244.11053187267896
FIFTEEN_MINUTES: Average=244.72947717806372, Max=245.18013797975877, Min=244.26827898432822
FIFTEEN_MINUTES: Average=245.1917619583799, Max=245.7185386759443, Min=244.47323986730555
FIFTEEN_MINUTES: Average=246.2426076435867, Max=246.9615649234407, Min=245.2664252449084
FIFTEEN_MINUTES: Average=247.06379157362164, Max=247.59532927366448, Min=246.3993619352627
FIFTEEN_MINUTES: Average=246.00318044004095, Max=246.8015229361943, Min=245.3185106453473
FIFTEEN_MINUTES: Average=246.38037907027646, Max=247.50328105784928, Min=245.62264167179097
FIFTEEN_MINUTES: Average=246.75875035250402, Max=247.27001445865935, Min=246.29493137274318
FIFTEEN_MINUTES: Average=246.2709457974177, Max=246.85040617852803, Min=245.71677391818343
FIFTEEN_MINUTES: Average=246.15077959442348, Max=246.88063098692456, Min=245.64222981329053
FIFTEEN_MINUTES: Average=245.72235668005482, Max=246.40991360369767, Min=245.05549077755114
