
MINUTE: Average=11.806574380349748, Max=11.945578583819508, Min=11.674331547320199
MINUTE: Average=11.949277060396392, Max=12.04937735888119, Min=11.792197233722629
MINUTE: Average=11.968225497905308, Max=12.157847334333534, Min=11.798217491014691
MINUTE: Average=11.89576163695573, Max=12.029498465282256, Min=11.748995817501424
MINUTE: Average=11.8892953305027, Max=12.027853449073755, Min=11.770809180884482
MINUTE: Average=11.720589832568285, Max=11.947097060753425, Min=11.41667946941618
MINUTE: Average=11.448971741059236, Max=11.624513168713587, Min=11.294795916137225
MINUTE: Average=11.398345674923762, Max=11.566431453962137, Min=11.158901760601065
MINUTE: Average=11.106855617502044, Max=11.336072822961075, Min=10.914752639471011
MINUTE: Average=10.861233704042348, Max=10.994423553310787, Min=10.756388136783292
MINUTE: Average=10.717502821555875, Max=10.79748330402875, Min=10.574487164849874
MINUTE: Average=10.606105663731334, Max=10.712173132620842, Min=10.463970852280436
MINUTE: Average=10.885714060756738, Max=11.124140483143544, Min=10.63808857561076
MINUTE: Average=10.914059855993127, Max=11.064408035904435, Min=10.772288806718773
MINUTE: Average=10.787246810958917, Max=10.95894649282939, Min=10.555197148348576
MINUTE: Average=10.509497686872198, Max=10.647485891361299, Min=10.259567138615635
MINUTE: Average=10.471084406840824, Max=10.631377582753968, Min=10.307201210695087
MINUTE: Average=10.399371587174931, Max=10.55729060634554, Min=10.236712007296594
MINUTE: Average=10.496534207510953, Max=10.605625547526518, Min=10.340657997137082
MINUTE: Average=10.540455814227597, Max=10.716520460841089, Min=10.370141029474535
MINUTE: Average=10.412410608042366, Max=10.486270826715435, Min=10.34400499977972
MINUTE: Average=10.128396445274747, Max=10.414015650282819, Min=9.90972345518561
MINUTE: Average=10.112564790457297, Max=10.194668302905384, Min=10.009112780915698
MINUTE: Average=10.056323852800526, Max=10.17030623794074, Min=9.959813642414558
MINUTE: Average=10.41235441635497, Max=10.79172382850176, Min=9.912457475733103
MINUTE: Average=10.670168391765056, Max=10.765217701128428, Min=10.58001255339378
MINUTE: Average=10.578130691995762, Max=10.81359405909349, Min=10.369332676281132
MINUTE: Average=10.29634731392044, Max=10.489736697904567, Min=10.12917092045426
MINUTE: Average=10.119932512132294, Max=10.326940790983, Min=9.959151836765875
MINUTE: Average=9.945986009365454, Max=10.067173266758807, Min=9.820112057953887
MINUTE: Average=9.88930275541822, Max=10.043950906609844, Min=9.78763469227177
MINUTE: Average=9.84088594410822, Max=9.969192200983587, Min=9.693160540802543
MINUTE: Average=10.085601751160008, Max=10.183995287675357, Min=9.90976615189688
MINUTE: Average=10.03683984525188, Max=10.16026194263418, Min=9.947350727769987
MINUTE: Average=10.105381715613637, Max=10.302875433254327, Min=9.898062119988621
MINUTE: Average=10.067266637903204, Max=10.295370640272402, Min=9.893783470754565
MINUTE: Average=9.944785114683931, Max=10.0885554556679, Min=9.773373166463603
MINUTE: Average=10.051170274290966, Max=10.236486145693055, Min=9.867413931184307
MINUTE: Average=10.125920953287144, Max=10.23003386083132, Min=9.983122101190762
MINUTE: Average=10.116614130492746, Max=10.220377544186045, Min=9.960710892830894
MINUTE: Average=10.034749025744988, Max=10.213010143939192, Min=9.871002579534668
MINUTE: Average=10.16241877632542, Max=10.317427861991836, Min=10.005659435049276
MINUTE: Average=9.98050422560983, Max=10.12109997558473, Min=9.849250902748727
MINUTE: Average=10.059622861307757, Max=10.191558910521554, Min=9.886394096781043
MINUTE: Average=9.838074258064735, Max=9.94817836440906, Min=9.69792904348738
MINUTE: Average=9.693522792037214, Max=9.871675416465944, Min=9.503938764112645
MINUTE: Average=9.635109703696022, Max=9.752745618707364, Min=9.543032401384231
MINUTE: Average=9.645928084106867, Max=9.788167522758922, Min=9.5050843105992
MINUTE: Average=9.579697441267308, Max=9.757644935856387, Min=9.3546327552593
MINUTE: Average=9.891597756969212, Max=10.029135376761387, Min=9.731872728838413
MINUTE: Average=10.054033892509834, Max=10.173045949024504, Min=9.92524630098592
MINUTE: Average=10.03456503112446, Max=10.209674345551294, Min=9.93585567671664
MINUTE: Average=10.176840485825865, Max=10.295574844911787, Min=10.044903423347911
MINUTE: Average=10.130115745273264, Max=10.284662076611854, Min=9.978437227264736
MINUTE: Average=9.903562944230357, Max=10.072849288661981, Min=9.794399608935977
MINUTE: Average=9.69475311116384, Max=9.978735109516462, Min=9.527956225535382
MINUTE: Average=9.749663907056098, Max=9.896655774436592, Min=9.683457745805475
MINUTE: Average=9.792665355129277, Max=9.96289314348547, Min=9.659081940942157
MINUTE: Average=10.026653826104837, Max=10.16812011840873, Min=9.848219678423773
MINUTE: Average=10.035771280663942, Max=10.172690584207805, Min=9.88525919390668
MINUTE: Average=10.064543804798713, Max=10.244643425345807, Min=9.888936312197593
MINUTE: Average=10.329694784854462, Max=10.43617773495674, Min=10.200643133860217
MINUTE: Average=10.276312089860879, Max=10.475263336693443, Min=9.959358849111139
MINUTE: Average=10.13919791389981, Max=10.245562485735743, Min=9.988617830592318
MINUTE: Average=10.294456004867316, Max=10.41655701232175, Min=10.156895482711432
MINUTE: Average=10.390908287791982, Max=10.536210926396047, Min=10.288665529523918
MINUTE: Average=10.293628369618734, Max=10.389978331440274, Min=10.172384667225618
MINUTE: Average=10.431532217122099, Max=10.598126364246601, Min=10.166025956752938
MINUTE: Average=10.287464515796456, Max=10.414475344788611, Min=10.074032059876306
MINUTE: Average=10.161930965758078, Max=10.314360268205702, Min=10.007002738561892
MINUTE: Average=9.856384658771812, Max=10.072445512368136, Min=9.683594847530903
MINUTE: Average=9.517251534694934, Max=9.692822384493951, Min=9.291830739235758
MINUTE: Average=9.709768728178648, Max=9.93230524215415, Min=9.481253086056494
MINUTE: Average=9.79768687918509, Max=9.95413624767867, Min=9.564805077798429
MINUTE: Average=9.625457463670744, Max=9.758840226234687, Min=9.497599147136558
MINUTE: Average=9.41162105224171, Max=9.61662326700615, Min=9.26733046396861
MINUTE: Average=9.534166623885117, Max=9.709020234500525, Min=9.342371810314997
MINUTE: Average=9.851171496009334, Max=9.974903410124009, Min=9.650455773540452
MINUTE: Average=9.84078368774589, Max=9.957415209396082, Min=9.724936034694412
MINUTE: Average=9.883208785584015, Max=9.975394590891671, Min=9.793765164550967
MINUTE: Average=9.930305595503942, Max=10.096824437943319, Min=9.796101943439162
MINUTE: Average=9.907976990251635, Max=10.035344918684386, Min=9.806955945965065
MINUTE: Average=9.879344268370339, Max=10.08931622890617, Min=9.663836617334114
MINUTE: Average=9.871180380302594, Max=9.975852626511369, Min=9.772214668099032
MINUTE: Average=9.632296023520507, Max=9.83195264060583, Min=9.438949050574358
MINUTE: Average=9.78239133740296, Max=9.922201211480607, Min=9.546084194179107
MINUTE: Average=9.810821714229627, Max=9.983425484646917, Min=9.663745887565575
MINUTE: Average=10.081630482010373, Max=10.196170948966607, Min=9.991733429619496
MINUTE: Average=9.966987413947342, Max=10.102441258747778, Min=9.87069625792258
MINUTE: Average=9.963998868134462, Max=10.178134321608379, Min=9.736164331554003
MINUTE: Average=9.854517554731538, Max=10.103633350749343, Min=9.629440172338851
MINUTE: Average=10.005749974865592, Max=10.179686967575018, Min=9.893217866797153
MINUTE: Average=10.174819744697551, Max=10.306552579336469, Min=9.955806172017287
MINUTE: Average=10.066901551555626, Max=10.26453909811781, Min=9.887788428994991
MINUTE: Average=10.04951639767676, Max=10.236328487735161, Min=9.859293323671755
MINUTE: Average=10.120610349873607, Max=10.281546426705294, Min=9.963825773427441
MINUTE: Average=10.184067566614287, Max=10.318811940758073, Min=9.985916723483221
MINUTE: Average=10.10208441470697, Max=10.22088534238933, Min=10.004760733341087
MINUTE: Average=10.285510436020482, Max=10.44794991162741, Min=10.16274364809039
MINUTE: Average=10.403956966755551, Max=10.560823957541315, Min=10.176496765472402
MINUTE: Average=10.485130777372117, Max=10.602694975374051, Min=10.37385327245862
MINUTE: Average=10.358362731976396, Max=10.484116369112172, Min=10.178152934685462
MINUTE: Average=10.189992762888872, Max=10.293853876943116, Min=10.060976868528297
MINUTE: Average=10.034323749111183, Max=10.169433362556171, Min=9.820293230865335
MINUTE: Average=9.7691546191791, Max=9.896025774245784, Min=9.610180488402762
MINUTE: Average=9.911282696941617, Max=10.191006975271456, Min=9.704547908246004
MINUTE: Average=9.990247352658798, Max=10.10660971255526, Min=9.833577098748963
MINUTE: Average=9.939228060267519, Max=10.063412724981852, Min=9.811913101387395
MINUTE: Average=10.012716670471523, Max=10.198497765319775, Min=9.873844122160927
MINUTE: Average=10.2937070066514, Max=10.612578941057736, Min=10.0217126442786
MINUTE: Average=10.513878861677775, Max=10.64512039805866, Min=10.401516674151589
MINUTE: Average=10.608114281143822, Max=10.723299442482173, Min=10.451276525919562
MINUTE: Average=10.883157062080043, Max=11.148923106213143, Min=10.584178886195144
MINUTE: Average=11.15000729181572, Max=11.26028872210627, Min=10.997978299538703
MINUTE: Average=11.32598066234702, Max=11.467609564539604, Min=11.070763640869492
MINUTE: Average=11.280029708779589, Max=11.380822250603913, Min=11.141396287056752
MINUTE: Average=11.251959834903845, Max=11.377745061773025, Min=11.127988926446179
MINUTE: Average=11.351652165482454, Max=11.574537747567827, Min=11.246067746495532
MINUTE: Average=11.484933698108218, Max=11.585580751019236, Min=11.368712379773253
MINUTE: Average=11.630562302458433, Max=11.765759656665418, Min=11.487418316795091
MINUTE: Average=11.909116864567263, Max=12.03759313356152, Min=11.730566699581658
MINUTE: Average=12.047427539946488, Max=12.158227002223134, Min=11.947723392868106
MINUTE: Average=12.337308117075416, Max=12.54451971709195, Min=12.07787766278861
MINUTE: Average=12.397092934066071, Max=12.530114002980907, Min=12.267078819665521
MINUTE: Average=12.358341525205821, Max=12.512264982698948, Min=12.228140449494727
MINUTE: Average=12.572582416499513, Max=12.749182992792887, Min=12.367945825136504
MINUTE: Average=12.55241255540522, Max=12.773766183650032, Min=12.30277226072869
MINUTE: Average=12.38959107521838, Max=12.471304731183492, Min=12.263014048404713
MINUTE: Average=12.187320845695213, Max=12.346381587068562, Min=12.077955684229869
MINUTE: Average=12.097898892831127, Max=12.284499310599912, Min=11.962930071151371
MINUTE: Average=11.959620447958143, Max=12.073936032722477, Min=11.860076101635219
MINUTE: Average=11.881459622699492, Max=12.007294944051422, Min=11.667757419606545
MINUTE: Average=11.518040950486185, Max=11.685281303758325, Min=11.297094695489715
MINUTE: Average=11.27856670361638, Max=11.373558972000266, Min=11.156150347955213
MINUTE: Average=11.212904658921394, Max=11.34517704734621, Min=11.101803970619443
MINUTE: Average=11.35759912901771, Max=11.464564248131667, Min=11.22607026591517
MINUTE: Average=11.33006853698884, Max=11.424395143582474, Min=11.209194071350185
MINUTE: Average=11.413042201483487, Max=11.605342903934886, Min=11.292939313811486
MINUTE: Average=11.675268478015028, Max=11.873270795530406, Min=11.532168254696048
MINUTE: Average=11.849551571362214, Max=11.947086202031231, Min=11.685453897713789
MINUTE: Average=11.997630475370876, Max=12.222755814314663, Min=11.832304073671224
MINUTE: Average=12.185215674605956, Max=12.288605602356993, Min=12.043323671513813
MINUTE: Average=12.044557860306007, Max=12.228626253818014, Min=11.91583104875635
MINUTE: Average=12.1212353553035, Max=12.261271008287302, Min=11.94294977536174
MINUTE: Average=12.302871105737575, Max=12.469202080618262, Min=12.139453886507974
MINUTE: Average=12.21128559916564, Max=12.396130152057152, Min=11.970045165359346
MINUTE: Average=12.132629079403278, Max=12.260627946356378, Min=12.003573548682878
MINUTE: Average=12.088103872812786, Max=12.220208720683646, Min=11.98084504352048
MINUTE: Average=12.173313828414845, Max=12.251499734016937, Min=12.093635876130776
MINUTE: Average=12.238483638712358, Max=12.331472579629265, Min=12.126264501884647
MINUTE: Average=12.180840347351955, Max=12.285069188727636, Min=11.943029279425444
MINUTE: Average=11.738811562857638, Max=11.945461051201757, Min=11.514225453030845
MINUTE: Average=11.48896815837066, Max=11.588254679952932, Min=11.349897687629092
MINUTE: Average=11.550596172010977, Max=11.82394227384238, Min=11.391615762777835
MINUTE: Average=11.678061551856945, Max=11.83796918079569, Min=11.537169799014956
MINUTE: Average=11.630265891929293, Max=11.83943068627085, Min=11.235294689012587
MINUTE: Average=11.172720646134593, Max=11.292545674719275, Min=11.043919881427804
MINUTE: Average=11.206830401254479, Max=11.328749692301464, Min=11.090920844110386
MINUTE: Average=11.404640436045804, Max=11.708786961383785, Min=11.242469770828977
MINUTE: Average=11.662410590415304, Max=11.816443358494011, Min=11.486097168082635
MINUTE: Average=11.409389330312372, Max=11.541880449445006, Min=11.303556479517962
MINUTE: Average=11.132454900259814, Max=11.455803193618715, Min=10.964269552435303
MINUTE: Average=10.935845930191123, Max=11.173018372228444, Min=10.676698683876035
MINUTE: Average=10.504150300481289, Max=10.677800700799148, Min=10.296072508848113
MINUTE: Average=10.51566072539839, Max=10.657523010379945, Min=10.352350010744429
MINUTE: Average=10.505313267860652, Max=10.59437883448134, Min=10.367745869572223
MINUTE: Average=10.631408184856264, Max=10.798273522824472, Min=10.441270917210606
MINUTE: Average=10.708355795657104, Max=10.834519332883035, Min=10.511445100706554
MINUTE: Average=10.471973594039508, Max=10.614800623714855, Min=10.356567336177111
MINUTE: Average=10.38026605474227, Max=10.565668946966266, Min=10.135022700641604
MINUTE: Average=10.036587327612377, Max=10.253449668476021, Min=9.877716292431794
MINUTE: Average=10.135135574876987, Max=10.288124070089395, Min=10.025560479365863
MINUTE: Average=10.364257498229467, Max=10.458935501175644, Min=10.264620945498145
MINUTE: Average=10.303494082017412, Max=10.699710363581826, Min=10.087141856221248
MINUTE: Average=10.451958204771053, Max=10.658482226534677, Min=10.139049593472961
MINUTE: Average=10.227604378695066, Max=10.382477476796153, Min=10.044711942273244
MINUTE: Average=10.106583339048099, Max=10.24783923352443, Min=9.96957463468735
MINUTE: Average=9.84165523421887, Max=10.062781477261767, Min=9.396103741970819
MINUTE: Average=9.418703936819993, Max=9.48219403839006, Min=9.291052329203875
MINUTE: Average=9.5291852231295, Max=9.661210656133555, Min=9.369762673583685
MINUTE: Average=9.545351625446127, Max=9.660007153343086, Min=9.423770714128922
MINUTE: Average=9.467150647029188, Max=9.629853395275278, Min=9.310925337165758
MINUTE: Average=9.545894887588945, Max=9.637845631330636, Min=9.312363258814086
MINUTE: Average=9.198362891788118, Max=9.298758699436245, Min=9.084165117973713
MINUTE: Average=9.471097423220435, Max=9.714609211933325, Min=9.294875387890528
MINUTE: Average=9.581835320903043, Max=9.761077792611006, Min=9.488364513158809
MINUTE: Average=9.840071437558144, Max=10.020359264903755, Min=9.633901758984388
MINUTE: Average=9.768510160167956, Max=9.898685144739236, Min=9.665631792543348
MINUTE: Average=9.489220015926701, Max=9.750337414326767, Min=9.25477375038578
MINUTE: Average=9.316157813081917, Max=9.600271405316802, Min=9.072603987835707
MINUTE: Average=9.356418768880337, Max=9.587957822769862, Min=9.229968433655316
MINUTE: Average=9.531029613582666, Max=9.66854662421728, Min=9.410159217787854
MINUTE: Average=9.433021190567626, Max=9.54522774675307, Min=9.308877523003469
MINUTE: Average=9.366493778985499, Max=9.507481510546873, Min=9.272567161291073
MINUTE: Average=9.377621205548444, Max=9.54361995691313, Min=9.3047461204193
MINUTE: Average=9.59833795965744, Max=9.94380853890642, Min=9.334550725458715
MINUTE: Average=9.954652862082689, Max=10.089095975405515, Min=9.821949393399068
MINUTE: Average=10.051746283534252, Max=10.145546043926947, Min=9.907818062183066
MINUTE: Average=10.146126006408528, Max=10.356668472103882, Min=9.980508789609367
MINUTE: Average=10.259708537606787, Max=10.371326586719256, Min=10.133623943601883
MINUTE: Average=10.522345520400016, Max=10.752281312798717, Min=10.345030594742957
MINUTE: Average=10.66663552633788, Max=10.748943050640946, Min=10.555655442957539
MINUTE: Average=10.697004218941391, Max=10.890582512683418, Min=10.563813123532938
MINUTE: Average=10.572612530822543, Max=10.762432464597003, Min=10.385117412313347
MINUTE: Average=10.944830559884618, Max=11.135786594299075, Min=10.699644368476136
MINUTE: Average=11.05714330446716, Max=11.148974346931068, Min=10.953826494768956
MINUTE: Average=10.89318024251853, Max=10.987423822036366, Min=10.802099216575463
MINUTE: Average=11.022235572047425, Max=11.169081232863922, Min=10.924050897132911
MINUTE: Average=10.991669589578802, Max=11.163078854099046, Min=10.758127432332802
MINUTE: Average=11.031898274140637, Max=11.351339110191827, Min=10.75443120292911
MINUTE: Average=11.708941041528579, Max=11.98743166710192, Min=11.343340397047585
MINUTE: Average=11.805065855165303, Max=11.934173212481209, Min=11.715143620879832
MINUTE: Average=12.062009606162626, Max=12.190317307970636, Min=11.87214241333857
MINUTE: Average=12.058655772979085, Max=12.154321089489013, Min=11.931097781880938
MINUTE: Average=12.013365275509303, Max=12.100708499143902, Min=11.871137305489652
MINUTE: Average=11.775478439835833, Max=11.893892781638595, Min=11.662181421131915
MINUTE: Average=11.702786666264327, Max=11.834122268357184, Min=11.548171134483553
MINUTE: Average=11.425270282739792, Max=11.698640936130097, Min=11.262936571341172
MINUTE: Average=11.450795767792577, Max=11.538245022647777, Min=11.356302182171985
MINUTE: Average=11.497293989757539, Max=11.60410354344648, Min=11.406160264499835
MINUTE: Average=11.406792622035699, Max=11.54540749537101, Min=11.30480501223356
MINUTE: Average=11.488831646034509, Max=11.66224715695035, Min=11.28568049217962
MINUTE: Average=11.443299925678046, Max=11.55953016808166, Min=11.332489900903981
MINUTE: Average=11.389311284545926, Max=11.53012851789073, Min=11.294228622343978
MINUTE: Average=11.272654666733034, Max=11.442109518858345, Min=11.094659661329487
MINUTE: Average=10.929943335368666, Max=11.131018281087185, Min=10.81460840978847
MINUTE: Average=10.904331430112283, Max=11.013849109058903, Min=10.752137689715349
MINUTE: Average=11.115494217019148, Max=11.249473211982824, Min=10.888150932681114
MINUTE: Average=10.93513511422683, Max=11.093942035682264, Min=10.800152837562656
MINUTE: Average=11.247598188611333, Max=11.448659451340475, Min=11.032537816693763
MINUTE: Average=11.349977063547215, Max=11.45365307494188, Min=11.245603540324701
MINUTE: Average=11.215137697951269, Max=11.381166341937519, Min=11.052495564316393
MINUTE: Average=11.250052831718447, Max=11.366913606030666, Min=11.104776008715174
MINUTE: Average=11.03485975406151, Max=11.21273198983824, Min=10.902226943268948
MINUTE: Average=11.13654241311791, Max=11.381589972385832, Min=10.964423007773252
MINUTE: Average=11.436562776262734, Max=11.608120716136824, Min=11.224321131644695
MINUTE: Average=11.391508528713194, Max=11.512046252603351, Min=11.213485851608452
MINUTE: Average=11.146751312562929, Max=11.225710558230446, Min=11.074578463660487
MINUTE: Average=11.05307006818828, Max=11.175079372878129, Min=10.970805583553975
MINUTE: Average=11.156446577244648, Max=11.310232500269684, Min=10.948494612928668
MINUTE: Average=11.047379905153866, Max=11.144292895537374, Min=10.9613881896823
MINUTE: Average=10.933689158090129, Max=11.127024104184718, Min=10.665506944559171
MINUTE: Average=10.647308848549718, Max=10.769824374604497, Min=10.55136342805964
MINUTE: Average=10.59468061385275, Max=10.741136305019037, Min=10.467797176182989
MINUTE: Average=10.819495752896556, Max=10.974082123685747, Min=10.668491917193972
MINUTE: Average=10.637930356123364, Max=10.746584259714103, Min=10.412981461172192
MINUTE: Average=10.203565180169866, Max=10.431578352174904, Min=10.005290832657163
MINUTE: Average=9.979583168088592, Max=10.07210854715952, Min=9.803013755446557
MINUTE: Average=9.7150940499767, Max=9.866688418159084, Min=9.627751918048983
MINUTE: Average=9.634305330694723, Max=9.727320910116202, Min=9.535693012155836
MINUTE: Average=9.535408526124657, Max=9.663250645445167, Min=9.398256879670354
MINUTE: Average=9.550818643491892, Max=9.741771541198531, Min=9.340344806640536
FIFTEEN_MINUTES: Average=12.390892223537247, Max=13.076063022152482, Min=11.886865884278645
FIFTEEN_MINUTES: Average=12.838172049904706, Max=13.573900305838698, Min=12.278768026751425
FIFTEEN_MINUTES: Average=14.520207841120643, Max=15.978404259404538, Min=13.47932624774367
FIFTEEN_MINUTES: Average=15.472234587453753, Max=16.088384587625725, Min=14.970658337158664
FIFTEEN_MINUTES: Average=14.710648938427829, Max=15.523778040136351, Min=13.947144793972171
FIFTEEN_MINUTES: Average=14.53291169617458, Max=15.16866655205944, Min=14.022541311480813
FIFTEEN_MINUTES: Average=14.925306881800106, Max=15.951688339113925, Min=14.039345038370186
FIFTEEN_MINUTES: Average=15.209848155169768, Max=15.6423327039222, Min=14.671688764390874
FIFTEEN_MINUTES: Average=15.558467868073922, Max=16.8113574532079, Min=14.842977085519179
FIFTEEN_MINUTES: Average=16.500968038152642, Max=16.932739872748147, Min=16.075122456695752
FIFTEEN_MINUTES: Average=17.326113088743202, Max=17.978218642998144, Min=16.354161002415967
FIFTEEN_MINUTES: Average=17.444700939552817, Max=18.0981877006486, Min=16.922247621540862
FIFTEEN_MINUTES: Average=17.711321777376046, Max=18.084326929201183, Min=17.366773609213396
FIFTEEN_MINUTES: Average=18.048041147119758, Max=18.4009795993208, Min=17.687479154611637
FIFTEEN_MINUTES: Average=18.34479029227661, Max=19.16969355137506, Min=17.829253645071077
FIFTEEN_MINUTES: Average=18.872300224552664, Max=19.61424064091908, Min=18.18575258754225
FIFTEEN_MINUTES: Average=17.839633000267124, Max=18.77837865132054, Min=17.355775367789803
FIFTEEN_MINUTES: Average=16.875849114092812, Max=18.21551893001248, Min=15.474117593151162
FIFTEEN_MINUTES: Average=16.34718211279261, Max=17.075866340666657, Min=15.484483368586606
FIFTEEN_MINUTES: Average=16.244960971001095, Max=16.859532368463235, Min=15.58852063082149
FIFTEEN_MINUTES: Average=16.182609936823603, Max=16.68810919030035, Min=15.556554435378898
FIFTEEN_MINUTES: Average=16.451769624262774, Max=17.121312895893958, Min=16.016575633412366
FIFTEEN_MINUTES: Average=17.36005588595376, Max=18.078896756631575, Min=16.92923752623922
FIFTEEN_MINUTES: Average=18.085546370430958, Max=19.337089603207435, Min=17.341435426709403
FIFTEEN_MINUTES: Average=19.548836668492353, Max=20.02212703224097, Min=19.12029081468382
FIFTEEN_MINUTES: Average=19.246527680799375, Max=19.554704893184855, Min=18.914260403624056
FIFTEEN_MINUTES: Average=18.923318297032093, Max=19.807336907617955, Min=18.42871044613245
FIFTEEN_MINUTES: Average=18.910297127887755, Max=20.147319152565547, Min=18.2433288900266
FIFTEEN_MINUTES: Average=19.158802617525836, Max=19.9414634137706, Min=18.56588291778013
FIFTEEN_MINUTES: Average=19.31981201979743, Max=19.752716550102882, Min=18.532485557062987
FIFTEEN_MINUTES: Average=19.426089666232986, Max=20.003365242564662, Min=19.101099819566468
FIFTEEN_MINUTES: Average=19.57146870149232, Max=20.006040465475785, Min=19.121766494876827
FIFTEEN_MINUTES: Average=20.400636958513665, Max=20.967869476307037, Min=19.437176759629637
FIFTEEN_MINUTES: Average=18.744798698992124, Max=19.74018173147852, Min=17.951637152438376
FIFTEEN_MINUTES: Average=18.47096158695746, Max=18.932716266419302, Min=18.022127195865803
FIFTEEN_MINUTES: Average=18.011275860612397, Max=18.977380202082102, Min=17.332285625225833
FIFTEEN_MINUTES: Average=16.86231212173176, Max=17.699431481491455, Min=16.270133496698676
FIFTEEN_MINUTES: Average=16.842858262324814, Max=17.66259497313812, Min=15.898130916861493
FIFTEEN_MINUTES: Average=15.83472001108646, Max=16.396730641252436, Min=15.373981264097665
FIFTEEN_MINUTES: Average=14.421978532683609, Max=15.73112800724241, Min=13.729960590740452
FIFTEEN_MINUTES: Average=14.636136430238537, Max=15.126119768084102, Min=13.961016045813345
FIFTEEN_MINUTES: Average=14.450957929695479, Max=14.991322575686407, Min=13.86245409837259
FIFTEEN_MINUTES: Average=13.77115027107111, Max=14.707686735038372, Min=12.797429236343632
FIFTEEN_MINUTES: Average=12.87387886825128, Max=13.695287752328827, Min=12.23172308971288
FIFTEEN_MINUTES: Average=13.68605458649682, Max=14.267664699102232, Min=13.024894734011456
FIFTEEN_MINUTES: Average=13.00676707569452, Max=13.780140157317618, Min=12.303986184802927
FIFTEEN_MINUTES: Average=12.418512516069203, Max=13.385106140402582, Min=11.826359348304166
FIFTEEN_MINUTES: Average=12.066084798614003, Max=12.645206421514255, Min=11.346082170221226
