

MINUTE: Average=65.91323093498161, Max=66.03009374634007, Min=65.77772559049724
MINUTE: Average=66.9692195015587, Max=67.0800609642689, Min=66.84019832752223
MINUTE: Average=67.3072782549624, Max=67.5069775316223, Min=66.9980082073837
MINUTE: Average=67.4260197378209, Max=67.61237407391837, Min=67.25845128410008
MINUTE: Average=67.38220855141478, Max=67.51099932305482, Min=67.25278995111748
MINUTE: Average=67.50177448143828, Max=67.7451003907021, Min=67.27150611843281
MINUTE: Average=67.69767638679367, Max=67.81136914776194, Min=67.62350024454457
MINUTE: Average=67.71328602800541, Max=67.84693286812373, Min=67.56953742416778
MINUTE: Average=67.76816341253357, Max=67.95675546317447, Min=67.5470295153982
MINUTE: Average=67.42574000613011, Max=67.58508963102285, Min=67.2857296497649
MINUTE: Average=67.49464576729639, Max=67.58444615554428, Min=67.40087683658554
MINUTE: Average=67.5019724050128, Max=67.80058040557512, Min=67.33617337141338
MINUTE: Average=68.07634583010025, Max=68.3374471201512, Min=67.78985993193228
MINUTE: Average=68.06831553776185, Max=68.22168782900644, Min=67.93286353183852
MINUTE: Average=68.08948220737317, Max=68.19996391136098, Min=67.88704428297258
MINUTE: Average=68.14812538438731, Max=68.24913530741506, Min=68.03260071922564
MINUTE: Average=68.04950390240084, Max=68.15974790025437, Min=67.93863723562977
MINUTE: Average=67.96436556954039, Max=68.09450121221396, Min=67.82719468234251
MINUTE: Average=68.13407926962051, Max=68.28865117913054, Min=67.98259180593132
MINUTE: Average=68.12468263756085, Max=68.26168648021992, Min=67.99161965321484
MINUTE: Average=68.1010037287508, Max=68.30779285246457, Min=67.82261289436694
MINUTE: Average=67.83460200012412, Max=67.96590363700035, Min=67.7151707286094
MINUTE: Average=67.81997355451361, Max=67.93572243141884, Min=67.68273041177689
MINUTE: Average=67.92104337306242, Max=68.06107906356056, Min=67.79066915581245
MINUTE: Average=68.08458084140386, Max=68.27905780631619, Min=67.91192009092696
MINUTE: Average=68.29042021961001, Max=68.3948488560401, Min=68.19464073876142
MINUTE: Average=68.20707739100607, Max=68.3081660543611, Min=68.08380321476197
MINUTE: Average=68.20264402503625, Max=68.3313236989544, Min=68.06003071046409
MINUTE: Average=68.27266781842057, Max=68.41824081085856, Min=68.16363268323867
MINUTE: Average=68.28749312778642, Max=68.40984583944683, Min=68.18801210696766
MINUTE: Average=68.69138615742037, Max=69.00979407372866, Min=68.35917618322401
MINUTE: Average=68.80274033939149, Max=68.90968441323473, Min=68.7098957291645
MINUTE: Average=68.94170096340478, Max=69.08295196538216, Min=68.80751402476989
MINUTE: Average=68.9022127273592, Max=69.11361361668122, Min=68.71802552596833
MINUTE: Average=69.19813516507641, Max=69.3161990557092, Min=69.08320086229021
MINUTE: Average=69.25398398079346, Max=69.4238736508607, Min=69.12019625322868
MINUTE: Average=69.45002372606032, Max=69.65016346275958, Min=69.19210417398754
MINUTE: Average=69.41056790880907, Max=69.5411874965419, Min=69.32895906549179
MINUTE: Average=69.6231777679474, Max=69.83363816599345, Min=69.37586912096324
MINUTE: Average=69.67867071332711, Max=69.8067926360222, Min=69.49786055029844
MINUTE: Average=69.3283870568804, Max=69.58779258600488, Min=69.18942055492668
MINUTE: Average=69.42334116011033, Max=69.5458370107712, Min=69.23111647790286
MINUTE: Average=69.3104914272728, Max=69.47752963687536, Min=69.21845994454519
MINUTE: Average=69.41704085382445, Max=69.63525295144692, Min=69.23184213794377
MINUTE: Average=69.58353100302973, Max=69.77718326457301, Min=69.42295101295797
MINUTE: Average=69.58217827305394, Max=69.72569200905234, Min=69.40826487729956
MINUTE: Average=69.5598582119213, Max=69.68589425808962, Min=69.40961546638925
MINUTE: Average=69.50592829023887, Max=69.65999202244961, Min=69.36967102427944
MINUTE: Average=69.38827418426472, Max=69.45978255211303, Min=69.33285701081104
MINUTE: Average=69.31951865573143, Max=69.41989529323253, Min=69.2164562180239
MINUTE: Average=69.18385097975165, Max=69.34740378130199, Min=69.01850110507226
MINUTE: Average=69.08233645489139, Max=69.27912978651388, Min=68.93867955584088
MINUTE: Average=69.31001241859393, Max=69.46586434441294, Min=69.08024173706033
MINUTE: Average=68.98454362491307, Max=69.1654027158388, Min=68.76374277471291
MINUTE: Average=68.99633980028362, Max=69.1048844868732, Min=68.87173599256529
MINUTE: Average=69.00844189784958, Max=69.1371877117155, Min=68.86516883742387
MINUTE: Average=68.9006618690792, Max=69.01887228545925, Min=68.74519436363148
MINUTE: Average=68.63066045376279, Max=68.81698582792706, Min=68.4643492241279
MINUTE: Average=68.29388596091933, Max=68.47116641078388, Min=68.04825345866249
MINUTE: Average=68.2341694525664, Max=68.3549437431647, Min=68.08344385124931
MINUTE: Average=68.09011845848356, Max=68.234762778341, Min=67.9629941712086
MINUTE: Average=67.98808250795443, Max=68.18602954609501, Min=67.7790596730833
MINUTE: Average=67.80320898206536, Max=67.98967683339842, Min=67.66450972003562
MINUTE: Average=67.90064483259174, Max=68.03553716944566, Min=67.74712426144256
MINUTE: Average=68.04254656612957, Max=68.23000023560489, Min=67.89224578536687
MINUTE: Average=68.07750766718351, Max=68.21687310200731, Min=67.87929054953243
MINUTE: Average=67.82989451747584, Max=67.98636477032467, Min=67.6528997469488
MINUTE: Average=68.01311686170689, Max=68.14394096536509, Min=67.87485882324845
MINUTE: Average=68.0714531181696, Max=68.26846870751811, Min=67.83303846318587
MINUTE: Average=68.03763615511842, Max=68.28929768656305, Min=67.82568068780523
MINUTE: Average=68.04146430484772, Max=68.138215402386, Min=67.93985480869895
MINUTE: Average=67.88844718726531, Max=68.06610859881745, Min=67.54299812877633
MINUTE: Average=67.45392807614903, Max=67.61321827105972, Min=67.35145974154659
MINUTE: Average=67.21488360036426, Max=67.36508227005478, Min=67.08936169541549
MINUTE: Average=66.99832909903093, Max=67.16002703548315, Min=66.86581021575527
MINUTE: Average=67.1551020453229, Max=67.47096237657422, Min=66.95948542988523
MINUTE: Average=67.42643400357473, Max=67.51417668293887, Min=67.33785242332803
MINUTE: Average=67.3503202017466, Max=67.54452162988379, Min=67.22144220803608
MINUTE: Average=67.19096944719868, Max=67.41185738232052, Min=67.0135897349772
MINUTE: Average=67.39914160523162, Max=67.50584215216128, Min=67.29616380819895
MINUTE: Average=67.49233772001683, Max=67.59241622094463, Min=67.34013328168237
MINUTE: Average=67.68138021023087, Max=67.78027709174859, Min=67.47556396258199
MINUTE: Average=67.66665974087331, Max=67.75105754850522, Min=67.4923834668144
MINUTE: Average=67.46336569488646, Max=67.54702577153168, Min=67.3696872709424
MINUTE: Average=67.44508446453148, Max=67.57405696573342, Min=67.35293715387755
MINUTE: Average=67.57308928139405, Max=67.66837709319421, Min=67.41271119995226
MINUTE: Average=67.41940714923739, Max=67.53620798101738, Min=67.29918031769927
MINUTE: Average=67.45470624886389, Max=67.63790262103066, Min=67.31479909242
MINUTE: Average=67.61045518423701, Max=67.76607810569624, Min=67.48341766767868
MINUTE: Average=67.77410358090856, Max=67.88471320625527, Min=67.6375108097858
MINUTE: Average=67.92578732505113, Max=68.11773775466469, Min=67.80114283139135
MINUTE: Average=68.0518669001928, Max=68.19446983437778, Min=67.85524429011089
MINUTE: Average=67.89812953498414, Max=67.99409221816781, Min=67.79889547314987
MINUTE: Average=67.7931200511076, Max=67.89250667043451, Min=67.6524545222255
MINUTE: Average=67.8745136642587, Max=68.04212733922742, Min=67.71229358010483
MINUTE: Average=68.03877171149041, Max=68.24310829690528, Min=67.87646796178588
MINUTE: Average=68.15101186471733, Max=68.25848225875596, Min=68.05053784657892
MINUTE: Average=68.32578457213815, Max=68.62223605530737, Min=68.09552367851526
MINUTE: Average=68.49014168475877, Max=68.70324820841931, Min=68.35762836658739
MINUTE: Average=68.5850841370104, Max=68.76473160719797, Min=68.40509304476251
MINUTE: Average=68.46192171200086, Max=68.56027082966504, Min=68.37883205892346
MINUTE: Average=68.62247814430494, Max=68.80005706057266, Min=68.48220192708553
MINUTE: Average=69.02924901433822, Max=69.17781502742557, Min=68.81481234681254
MINUTE: Average=68.85690298242982, Max=69.04610931312476, Min=68.7482823997144
MINUTE: Average=68.80026455942475, Max=68.96582344428576, Min=68.63810601290514
MINUTE: Average=68.91530826049411, Max=69.06923737416504, Min=68.73629819158874
MINUTE: Average=68.91882979703065, Max=68.99797743907635, Min=68.81780461630284
MINUTE: Average=68.82042778600287, Max=69.030680171116, Min=68.64133961310755
MINUTE: Average=68.62294886257408, Max=68.84717518413316, Min=68.46724045702368
MINUTE: Average=68.53531701616984, Max=68.71490574944598, Min=68.40825470047135
MINUTE: Average=68.70613023978669, Max=68.8564607343715, Min=68.597006621928
MINUTE: Average=68.69708705743908, Max=68.88199126311011, Min=68.56521096786243
MINUTE: Average=69.02123175011023, Max=69.19548355312553, Min=68.77479545108672
MINUTE: Average=69.10552601072573, Max=69.3214301334024, Min=68.93786962080593
MINUTE: Average=69.0878099090923, Max=69.27342575745509, Min=68.96098370798092
MINUTE: Average=69.0394294722212, Max=69.13228101268118, Min=68.93354851024154
MINUTE: Average=68.8514683438545, Max=68.97648535437122, Min=68.72769187606794
MINUTE: Average=68.72410293129465, Max=68.93321255538709, Min=68.54985504638428
MINUTE: Average=68.32570952857941, Max=68.57099582431835, Min=68.13636590884454
MINUTE: Average=68.14560946906418, Max=68.24666444710212, Min=68.07684359723586
MINUTE: Average=68.12841052621575, Max=68.21380229981962, Min=68.0507156181809
MINUTE: Average=68.22160616090426, Max=68.42371749500009, Min=68.11560676076394
MINUTE: Average=68.31124368766677, Max=68.5213965442973, Min=68.15842037374561
MINUTE: Average=68.26248245740992, Max=68.51288308145767, Min=68.06501951000534
MINUTE: Average=68.37938924741141, Max=68.50037948739914, Min=68.22625609122504
MINUTE: Average=68.27043759554059, Max=68.48594828677189, Min=68.06389444728248
MINUTE: Average=68.10163072747461, Max=68.34311715541594, Min=67.96601372904945
MINUTE: Average=67.88055851741912, Max=68.06839693382965, Min=67.71756724598355
MINUTE: Average=67.61238684731283, Max=67.80115842201504, Min=67.40660045126447
MINUTE: Average=67.47900198119427, Max=67.57625500341679, Min=67.39102899214174
MINUTE: Average=67.37940645172439, Max=67.4846017166125, Min=67.29253733009803
MINUTE: Average=67.23856001725439, Max=67.4549381684332, Min=67.09555978422249
MINUTE: Average=67.39931683879652, Max=67.49772656478063, Min=67.30808432599372
MINUTE: Average=67.29959574712652, Max=67.51019779717697, Min=67.09674362094802
MINUTE: Average=67.05819405699249, Max=67.22721915731196, Min=66.96434967622643
MINUTE: Average=67.0349451848591, Max=67.21881423253872, Min=66.8694264420962
MINUTE: Average=66.8252094046589, Max=67.01914106737618, Min=66.62792511981753
MINUTE: Average=66.59138143055429, Max=66.7563385502273, Min=66.39824761596236
MINUTE: Average=66.75010130868779, Max=66.87517717420648, Min=66.63316825933761
MINUTE: Average=67.12505510654047, Max=67.2690586432578, Min=66.88696934455777
MINUTE: Average=67.14199909889889, Max=67.36599027145333, Min=66.99548926266978
MINUTE: Average=67.10557503942543, Max=67.30749567090203, Min=66.97656631864355
MINUTE: Average=66.74090028424281, Max=67.03079310450178, Min=66.50801310414364
MINUTE: Average=66.4470058567424, Max=66.63157629458028, Min=66.29500783091719
MINUTE: Average=66.37375739363722, Max=66.50679778809625, Min=66.22862334947678
MINUTE: Average=66.41939164048961, Max=66.57767769256071, Min=66.28354708333435
MINUTE: Average=66.30496074030567, Max=66.43270742767919, Min=66.0847689760681
MINUTE: Average=66.19692793947873, Max=66.42067559691152, Min=65.99064038271887
MINUTE: Average=66.5203039407288, Max=66.60691209405938, Min=66.43385655829267
MINUTE: Average=66.57621724635887, Max=66.65999569727775, Min=66.42650983296333
MINUTE: Average=66.58156080629793, Max=66.84591088467191, Min=66.35070566235875
MINUTE: Average=66.79686773507247, Max=66.88059130904452, Min=66.70351035339336
MINUTE: Average=66.41019814961673, Max=66.77017512480448, Min=66.1170439096428
MINUTE: Average=66.0871971830141, Max=66.2559557802349, Min=65.83875343555016
MINUTE: Average=65.87079305691508, Max=66.0471006096351, Min=65.69527457223477
MINUTE: Average=65.98689493973005, Max=66.24374502459936, Min=65.77696301574335
MINUTE: Average=65.98651956114169, Max=66.21933896193357, Min=65.78406353024603
MINUTE: Average=65.96481577706497, Max=66.079810184759, Min=65.8600607282974
MINUTE: Average=65.89658379611713, Max=66.12451309195743, Min=65.72320883014574
MINUTE: Average=65.96603145084966, Max=66.14470252048, Min=65.76235429636064
MINUTE: Average=66.09912547713958, Max=66.2268242422169, Min=65.97501363267268
MINUTE: Average=66.169758739731, Max=66.26775287770049, Min=66.02739258695989
MINUTE: Average=65.96017024548158, Max=66.06648602248954, Min=65.8824619463035
MINUTE: Average=66.27829644024486, Max=66.43599695890107, Min=66.09219582108743
MINUTE: Average=66.34320143430335, Max=66.46722014431207, Min=66.23716446650161
MINUTE: Average=66.37899828129885, Max=66.51244490877679, Min=66.23430305525224
MINUTE: Average=66.40081896506597, Max=66.54246248990133, Min=66.23060337584877
MINUTE: Average=66.27799327372686, Max=66.40973661363257, Min=66.13078056873475
MINUTE: Average=66.23229478045435, Max=66.36349428617224, Min=65.99127640360629
MINUTE: Average=66.06895257762486, Max=66.15345160213869, Min=65.96269817652863
MINUTE: Average=65.9979608528964, Max=66.24216364025817, Min=65.90078240015923
FIFTEEN_MINUTES: Average=34.13834296083103, Max=34.8242456423423, Min=33.535370817330936
FIFTEEN_MINUTES: Average=34.97148567028854, Max=35.61249746653865, Min=34.484230451019585
FIFTEEN_MINUTES: Average=35.59314895995702, Max=36.27763092521921, Min=35.064317650734594
FIFTEEN_MINUTES: Average=35.595543056203354, Max=36.256523862025475, Min=34.86490535559891
FIFTEEN_MINUTES: Average=35.048672963852695, Max=36.263186219666466, Min=34.44179171942673
FIFTEEN_MINUTES: Average=36.76387958447603, Max=37.51918013928705, Min=35.98978340334362
FIFTEEN_MINUTES: Average=36.845532302921264, Max=37.4425151441326, Min=36.14985689629919
FIFTEEN_MINUTES: Average=36.29592244631005, Max=36.974687554329016, Min=35.75750246096416
FIFTEEN_MINUTES: Average=37.67240105452017, Max=38.509212250974485, Min=36.65949435690886
FIFTEEN_MINUTES: Average=38.155873062573924, Max=38.79497516522748, Min=37.15608869754905
FIFTEEN_MINUTES: Average=38.68253938667733, Max=39.2815135691064, Min=38.04958474445512
FIFTEEN_MINUTES: Average=38.41114877286538, Max=39.303018805972194, Min=37.47846062274328
FIFTEEN_MINUTES: Average=38.89845629035639, Max=39.37701094359973, Min=38.49768916135292
FIFTEEN_MINUTES: Average=39.013794208873264, Max=39.52819883531608, Min=38.471940606940485
FIFTEEN_MINUTES: Average=38.92902551308436, Max=39.44922551546379, Min=38.238298977445204
FIFTEEN_MINUTES: Average=38.53861023671748, Max=39.01483406688878, Min=38.066064309545666
FIFTEEN_MINUTES: Average=38.91635797418126, Max=39.614290908977885, Min=37.92274929122257
FIFTEEN_MINUTES: Average=38.08514300033003, Max=39.41172780162667, Min=37.34294021415256
FIFTEEN_MINUTES: Average=37.323119001043956, Max=38.01020734319296, Min=36.820502198306194
FIFTEEN_MINUTES: Average=38.44974613622966, Max=39.13406117744917, Min=37.60002587077908
FIFTEEN_MINUTES: Average=37.841401834278926, Max=39.13209159120563, Min=37.144657974336475
FIFTEEN_MINUTES: Average=37.86689224036579, Max=38.217158388973424, Min=37.56839905244849
FIFTEEN_MINUTES: Average=37.86041541938355, Max=38.279097587004394, Min=36.98456599188879
FIFTEEN_MINUTES: Average=37.60324650254983, Max=38.12308345236931, Min=36.918727684167955
FIFTEEN_MINUTES: Average=37.16190937374878, Max=37.882667579237456, Min=36.63763194377012
FIFTEEN_MINUTES: Average=37.98464064076999, Max=38.748509018487994, Min=36.97667858591662
FIFTEEN_MINUTES: Average=37.680231035491694, Max=38.581884737790205, Min=36.798501033524644
FIFTEEN_MINUTES: Average=36.72678602836441, Max=37.05372793850302, Min=36.21592168626557
FIFTEEN_MINUTES: Average=37.09474484982352, Max=37.6325738272572, Min=36.32886721898231
FIFTEEN_MINUTES: Average=37.16872290948382, Max=37.672915497438446, Min=36.601959953764926
FIFTEEN_MINUTES: Average=37.42072409664665, Max=37.811089613541704, Min=37.087324715972706
FIFTEEN_MINUTES: Average=36.9483024867751, Max=37.37224895206752, Min=36.49410955811706
FIFTEEN_MINUTES: Average=36.85463638163976, Max=37.48950437478067, Min=36.49742790124478
FIFTEEN_MINUTES: Average=37.29275287517335, Max=37.813893404802215, Min=36.720671423795615
FIFTEEN_MINUTES: Average=37.81207015027158, Max=38.5677113475052, Min=36.91335327216931
FIFTEEN_MINUTES: Average=37.87333221423545, Max=38.47845225188096, Min=37.2617640407466
FIFTEEN_MINUTES: Average=38.1809566570209, Max=38.88616484808556, Min=37.427990317117825
FIFTEEN_MINUTES: Average=38.30464500030219, Max=38.76477500034485, Min=37.93825902756052
FIFTEEN_MINUTES: Average=38.50915053324186, Max=39.18046803361419, Min=38.08334887703871
FIFTEEN_MINUTES: Average=38.42347604591563, Max=39.24539571795084, Min=38.02941212146601
FIFTEEN_MINUTES: Average=40.042823773801715, Max=40.89202547590707, Min=38.942091658490824
FIFTEEN_MINUTES: Average=41.416596581070664, Max=41.920758350079865, Min=40.78458636368349
FIFTEEN_MINUTES: Average=41.23613677062838, Max=41.95941168034862, Min=40.611131653227545
FIFTEEN_MINUTES: Average=41.24251128033189, Max=41.71945018573967, Min=40.57465760374758
FIFTEEN_MINUTES: Average=42.00245961317803, Max=43.08715412692884, Min=41.1525644171077
FIFTEEN_MINUTES: Average=43.20436540466667, Max=43.724129571610774, Min=42.86613967750306
FIFTEEN_MINUTES: Average=43.96854662113292, Max=44.65444328101222, Min=43.0068581561727
FIFTEEN_MINUTES: Average=44.174196284202, Max=44.74405829921041, Min=43.69375996774638
