
MINUTE: Average=375.82062490266, Max=375.92268715913383, Min=375.6902099298224
MINUTE: Average=376.8041756892973, Max=377.08242928541995, Min=376.545471889865
MINUTE: Average=376.77470314420174, Max=376.94146742415523, Min=376.6010585211582
MINUTE: Average=376.90401934296443, Max=377.0364316789205, Min=376.7626400673891
MINUTE: Average=376.79627923337915, Max=376.97217386904276, Min=376.58861458171816
MINUTE: Average=376.6779209780033, Max=376.8258844591488, Min=376.5094190154046
MINUTE: Average=376.6622911181105, Max=376.7629456920235, Min=376.55226667504894
MINUTE: Average=376.6655328155038, Max=376.8022623319321, Min=376.47956963481334
MINUTE: Average=376.99791220498787, Max=377.2348349880191, Min=376.69297341266736
MINUTE: Average=377.34942878371584, Max=377.56141383665124, Min=377.116599979595
MINUTE: Average=377.38753382827446, Max=377.4819972584716, Min=377.26453444835664
MINUTE: Average=377.3386335428088, Max=377.42718269187884, Min=377.2330617482627
MINUTE: Average=377.3587669405501, Max=377.4466473311434, Min=377.22498618864955
MINUTE: Average=377.17035041913766, Max=377.49493867471335, Min=376.9931629741317
MINUTE: Average=376.92481869225196, Max=377.17657319583236, Min=376.80159913680285
MINUTE: Average=377.18623656992037, Max=377.48976461979123, Min=376.9631996996287
MINUTE: Average=377.5020471290705, Max=377.7021509422072, Min=377.32109815504293
MINUTE: Average=377.5222547149752, Max=377.64744175626953, Min=377.43441898441847
MINUTE: Average=377.58613602577475, Max=377.7008655901961, Min=377.4690465619539
MINUTE: Average=377.7454724736368, Max=377.8650379062798, Min=377.5855478753358
MINUTE: Average=377.554330871521, Max=377.6564587255894, Min=377.4388978922439
MINUTE: Average=377.638232373319, Max=377.9661683753902, Min=377.4178440531504
MINUTE: Average=377.69228424143796, Max=377.939965580158, Min=377.52487409511406
MINUTE: Average=377.691149371686, Max=377.8816914479642, Min=377.4833401278863
MINUTE: Average=377.76547231806376, Max=377.86577661609914, Min=377.64484483068685
MINUTE: Average=377.78424050027076, Max=377.8844506247946, Min=377.6879064414761
MINUTE: Average=377.88785201190126, Max=378.11109264343884, Min=377.6952507379328
MINUTE: Average=378.14693009717786, Max=378.2660907441195, Min=377.9735281216572
MINUTE: Average=378.11328393571176, Max=378.23766930467514, Min=377.96999335826894
MINUTE: Average=378.1732873402261, Max=378.28937913418963, Min=378.01686322583316
MINUTE: Average=378.19657487344233, Max=378.3549536591537, Min=378.05923904371724
MINUTE: Average=378.2967585670077, Max=378.4444975730778, Min=378.1682922639622
MINUTE: Average=378.45349811004195, Max=378.6181142240704, Min=378.21459556433206
MINUTE: Average=378.47647919408513, Max=378.6349705712816, Min=378.33909910957755
MINUTE: Average=378.42327395327544, Max=378.77684606259766, Min=378.20149100255895
MINUTE: Average=378.0242936882632, Max=378.2571973109049, Min=377.7318762418258
MINUTE: Average=377.6557249956087, Max=377.85801276205234, Min=377.44379248271275
MINUTE: Average=377.58716683239646, Max=377.7555078480265, Min=377.4496995853431
MINUTE: Average=377.5476884489976, Max=377.65735284792885, Min=377.40359065051706
MINUTE: Average=377.5097746858926, Max=377.68230460338964, Min=377.35173068760326
MINUTE: Average=377.65110924263746, Max=377.7770560135273, Min=377.3931973417889
MINUTE: Average=377.35423279357013, Max=377.5157433832495, Min=377.2170176384642
MINUTE: Average=377.58441638307085, Max=377.701854183779, Min=377.45181294570773
MINUTE: Average=377.84384634461117, Max=377.9443292087437, Min=377.67054373980324
MINUTE: Average=377.75778804687826, Max=378.028357889741, Min=377.3661675124883
MINUTE: Average=377.3952890616829, Max=377.5091941639143, Min=377.2411508209722
MINUTE: Average=377.3808915056987, Max=377.47003850110417, Min=377.1895067516104
MINUTE: Average=377.27896709775257, Max=377.3833775000232, Min=377.1678493093885
MINUTE: Average=377.178794409571, Max=377.3223161897058, Min=377.0590374673291
MINUTE: Average=377.03367588485906, Max=377.1226816006868, Min=376.8980998184357
MINUTE: Average=377.02270977273565, Max=377.15430729103406, Min=376.80844989033545
MINUTE: Average=377.22179163645745, Max=377.38560911711545, Min=377.0560044963604
MINUTE: Average=377.368980819989, Max=377.47875141722756, Min=377.24775873979263
MINUTE: Average=377.3397951026008, Max=377.5060166706461, Min=377.1872532828137
MINUTE: Average=377.70600396295214, Max=377.9802433771762, Min=377.4101330018812
MINUTE: Average=378.0923110466891, Max=378.25880443451325, Min=377.8994159400768
MINUTE: Average=378.1072385087046, Max=378.2106289942326, Min=377.9737291202947
MINUTE: Average=378.29968706199656, Max=378.4665714890402, Min=378.0717208114967
MINUTE: Average=378.4437436854805, Max=378.62254920344475, Min=378.29587060355766
MINUTE: Average=378.4301579025512, Max=378.5229258848665, Min=378.3418570324779
MINUTE: Average=378.23955350432993, Max=378.41654370046086, Min=378.0730599034496
MINUTE: Average=378.20632421068535, Max=378.3616996174275, Min=378.01286903806044
MINUTE: Average=378.3879072182665, Max=378.50521830940886, Min=378.2910183821045
MINUTE: Average=378.3699071869354, Max=378.5562776226479, Min=378.1905332279384
MINUTE: Average=378.16922781438444, Max=378.3332872383557, Min=378.00583477973817
MINUTE: Average=378.2751393311928, Max=378.4092794470106, Min=378.0708408896133
MINUTE: Average=378.3323160834643, Max=378.4781686156241, Min=378.17164726018166
MINUTE: Average=378.5431595060162, Max=378.6488056204039, Min=378.4175561126759
MINUTE: Average=378.5089437176739, Max=378.6653919675336, Min=378.34108763641586
MINUTE: Average=378.1828237486773, Max=378.32154131025754, Min=378.06703543455103
MINUTE: Average=378.0870442780262, Max=378.229041707343, Min=377.9057033303398
MINUTE: Average=377.9523590187364, Max=378.0812715306181, Min=377.82146364179414
MINUTE: Average=377.6957836190841, Max=377.9593580753256, Min=377.5117485363941
MINUTE: Average=377.6959303422547, Max=377.8987117928477, Min=377.4866364167609
MINUTE: Average=377.828468713849, Max=377.92617706680556, Min=377.7312590202061
MINUTE: Average=377.87315227524476, Max=377.9581265382184, Min=377.78546521886034
MINUTE: Average=377.8921141966167, Max=377.9792163368866, Min=377.7493103386012
MINUTE: Average=377.5419037227632, Max=377.7492178392214, Min=377.42269724361887
MINUTE: Average=377.63495919564804, Max=377.74531686256176, Min=377.5073897419846
MINUTE: Average=377.57243027898835, Max=377.77078278115613, Min=377.3958188094725
MINUTE: Average=377.7894193297279, Max=377.97188018493915, Min=377.5755237030381
MINUTE: Average=377.7062634439735, Max=377.9100596918112, Min=377.3818407823539
MINUTE: Average=377.3409234099833, Max=377.4654600874728, Min=377.2144318397172
MINUTE: Average=377.36677053748224, Max=377.50782267692796, Min=377.1856744658586
MINUTE: Average=377.48200987079355, Max=377.60234517322175, Min=377.3385980100589
MINUTE: Average=377.35501551595286, Max=377.4140754443607, Min=377.2833879293712
MINUTE: Average=377.5941109874092, Max=377.727466010337, Min=377.35248319438824
MINUTE: Average=377.84013690003553, Max=378.06693174028595, Min=377.5817334502586
MINUTE: Average=377.92860447086235, Max=378.04281640780454, Min=377.8241048195147
MINUTE: Average=377.6564339977783, Max=377.8781094074352, Min=377.47713899242706
MINUTE: Average=377.3897120063162, Max=377.63401621473713, Min=377.21301672713935
MINUTE: Average=377.20777698991844, Max=377.30368459467604, Min=377.02575962966046
MINUTE: Average=377.0451326539822, Max=377.21263137694467, Min=376.87857637854523
MINUTE: Average=376.9317190835554, Max=377.05928900840803, Min=376.8193356229389
MINUTE: Average=376.81801501040576, Max=376.87391175308034, Min=376.75206240561533
MINUTE: Average=376.6652936678202, Max=376.825717347592, Min=376.51221698679836
MINUTE: Average=376.53551079363575, Max=376.70624774472003, Min=376.39705242501225
MINUTE: Average=376.6090228914332, Max=376.6948641690283, Min=376.4900859515318
MINUTE: Average=376.68780909959514, Max=376.82191870338784, Min=376.5645839140311
MINUTE: Average=376.32766482849786, Max=376.6186633493935, Min=376.15364711295456
MINUTE: Average=376.4532563280123, Max=376.5968587804322, Min=376.25722920255333
MINUTE: Average=376.4850565572529, Max=376.6347280595217, Min=376.334159813579
MINUTE: Average=376.7241187289177, Max=376.9241906354233, Min=376.4917283724455
MINUTE: Average=376.97588527575414, Max=377.1102580587158, Min=376.87062915022676
MINUTE: Average=377.0996474412841, Max=377.2067872705396, Min=377.02440346499986
MINUTE: Average=377.1453130014378, Max=377.26986178071667, Min=377.06135774739624
MINUTE: Average=377.1804931441967, Max=377.3289516758425, Min=377.0293923643308
MINUTE: Average=377.3095500373946, Max=377.44164380892056, Min=377.21575144800903
MINUTE: Average=377.2172531417575, Max=377.38024074291025, Min=377.08847626227623
MINUTE: Average=377.0698404385976, Max=377.2564547229129, Min=376.8998181611272
MINUTE: Average=377.00311781806505, Max=377.10469012955355, Min=376.9005829519245
MINUTE: Average=376.94516053564087, Max=377.07628817008094, Min=376.82708665710146
MINUTE: Average=376.79273923112817, Max=376.93090332495024, Min=376.60853218700686
MINUTE: Average=376.76475733028525, Max=376.93582780617294, Min=376.63111021340484
MINUTE: Average=376.83327632204265, Max=377.01868672675977, Min=376.64076010525764
MINUTE: Average=376.85438234051884, Max=377.05784572534725, Min=376.67969143323353
MINUTE: Average=376.521404584056, Max=376.7727709389026, Min=376.2846541191692
MINUTE: Average=376.5964975038057, Max=376.6844806838804, Min=376.49136173475995
MINUTE: Average=376.52532128893296, Max=376.6183628685368, Min=376.35531662587664
MINUTE: Average=376.3635790741366, Max=376.5486996508687, Min=376.2683796358318
MINUTE: Average=376.795011170701, Max=376.9758724374268, Min=376.508595001523
MINUTE: Average=376.94650719404916, Max=377.0470726738354, Min=376.79713900286924
MINUTE: Average=376.80799120358404, Max=376.9484936246361, Min=376.6183730373651
MINUTE: Average=376.88525900501423, Max=376.9974152875594, Min=376.76145687895774
MINUTE: Average=376.66568320944197, Max=376.9328304209391, Min=376.4317733277777
MINUTE: Average=376.45762294068464, Max=376.5773198060996, Min=376.3117799133073
MINUTE: Average=376.4710626401502, Max=376.60181624067667, Min=376.3110996395903
MINUTE: Average=376.40377028748725, Max=376.55171108483546, Min=376.2723247675517
MINUTE: Average=376.5425070744838, Max=376.85700463123663, Min=376.25660499497536
MINUTE: Average=376.92219880212144, Max=377.13100072947185, Min=376.7664221457648
MINUTE: Average=377.1508821266489, Max=377.3119273712346, Min=377.05196297064964
MINUTE: Average=377.13398245339044, Max=377.27899599251816, Min=376.97155701641657
MINUTE: Average=377.2205820023649, Max=377.354140812936, Min=377.14579946044387
MINUTE: Average=377.0756294222402, Max=377.29092265029175, Min=376.712098081608
MINUTE: Average=376.94183555317545, Max=377.18871299713123, Min=376.66920741275976
MINUTE: Average=376.80572517865767, Max=376.97852104758255, Min=376.57464759493826
MINUTE: Average=376.5586683207063, Max=376.7319036528352, Min=376.4064605186384
MINUTE: Average=376.32663892418907, Max=376.49954959905557, Min=376.1173657176761
MINUTE: Average=376.15968335752655, Max=376.29056601285777, Min=376.0220276722191
MINUTE: Average=376.0777188677303, Max=376.2522742075022, Min=375.9388123964132
MINUTE: Average=376.1252101464706, Max=376.2551315856628, Min=375.9925215405583
MINUTE: Average=376.3801589040875, Max=376.570165515506, Min=376.25310559264824
MINUTE: Average=376.6575093885487, Max=376.9350821199586, Min=376.47865986069496
MINUTE: Average=376.9018728382927, Max=376.99742985684026, Min=376.8263353090946
MINUTE: Average=376.8132261834875, Max=376.97224601329003, Min=376.6473577001012
MINUTE: Average=376.844223249136, Max=376.9946732708467, Min=376.73032910368005
MINUTE: Average=376.9839564865626, Max=377.05931223741965, Min=376.8740443351923
MINUTE: Average=376.9075622476908, Max=377.151500703398, Min=376.72872105427956
MINUTE: Average=377.2092499957143, Max=377.49270058876294, Min=376.8585260505281
MINUTE: Average=377.2669882275447, Max=377.4240741293196, Min=377.10086940542675
MINUTE: Average=376.8043613769415, Max=377.10671996322066, Min=376.5985514208845
MINUTE: Average=376.4790210701295, Max=376.6594748397595, Min=376.26670129336026
MINUTE: Average=376.2991060380079, Max=376.43519510913745, Min=376.1109237354054
MINUTE: Average=376.3892693009072, Max=376.56396684439454, Min=376.1842814637071
MINUTE: Average=376.40915942076657, Max=376.50714817670416, Min=376.30369990528925
MINUTE: Average=376.5566970653421, Max=376.7248958515319, Min=376.42878596942046
MINUTE: Average=376.5807192220782, Max=376.7253783100746, Min=376.4729452856484
MINUTE: Average=376.52635761148537, Max=376.63290531254484, Min=376.394598627429
MINUTE: Average=376.767322553079, Max=376.93766514334806, Min=376.594488815068
MINUTE: Average=376.53971256674527, Max=376.76794961145026, Min=376.39916715362
MINUTE: Average=376.8387162193882, Max=377.11773231192024, Min=376.4551703546948
MINUTE: Average=377.0483918471431, Max=377.15237975505795, Min=376.89926936638807
MINUTE: Average=377.07257358522145, Max=377.2924788726386, Min=376.89344655677843
MINUTE: Average=377.02942194524377, Max=377.31460693535576, Min=376.6824932990976
MINUTE: Average=376.65025285551525, Max=376.74669624589484, Min=376.54801291144815
MINUTE: Average=376.8459484321882, Max=377.0297842492014, Min=376.70171132406534
MINUTE: Average=377.1819628831784, Max=377.3420957240673, Min=376.97975094894605
MINUTE: Average=377.1578510563106, Max=377.26248613302243, Min=377.0789588945658
MINUTE: Average=377.06124294823184, Max=377.22523444035784, Min=376.9410331344597
MINUTE: Average=376.9501712812429, Max=377.09367601766536, Min=376.78237302565543
MINUTE: Average=376.85838588140973, Max=377.00040128873627, Min=376.73205457962575
MINUTE: Average=376.88471883706177, Max=377.0543688499039, Min=376.7053931413567
MINUTE: Average=376.8358284583793, Max=377.0157607591441, Min=376.57341743699953
MINUTE: Average=376.66688599622654, Max=376.81874997262577, Min=376.50118427772037
MINUTE: Average=376.6587463534817, Max=376.79646138692846, Min=376.5442522779698
MINUTE: Average=376.7061510596925, Max=376.81360975741893, Min=376.62936171765597
MINUTE: Average=376.8307683896582, Max=377.050575477515, Min=376.6445235956399
MINUTE: Average=377.08067688983635, Max=377.24655782070283, Min=376.929693000884
MINUTE: Average=377.43488846832827, Max=377.651523021823, Min=377.1982741758732
MINUTE: Average=377.42232479932653, Max=377.5103780372738, Min=377.33963438234105
MINUTE: Average=377.66562224842704, Max=377.94114434714027, Min=377.40721639043187
MINUTE: Average=377.9643761323805, Max=378.1926581076593, Min=377.7207579434993
MINUTE: Average=378.1202204343714, Max=378.24754046269356, Min=378.02575138932235
MINUTE: Average=378.2152427898052, Max=378.4074609646343, Min=378.08294440909555
MINUTE: Average=378.6291796171607, Max=379.11484208771776, Min=378.274730209825
MINUTE: Average=378.97001475419694, Max=379.24243960839516, Min=378.66125350534145
MINUTE: Average=378.7783104241634, Max=378.94676613385195, Min=378.6349260259102
MINUTE: Average=378.9848414114221, Max=379.1801441537098, Min=378.71058709589647
MINUTE: Average=378.9789329381892, Max=379.10201116054594, Min=378.7851166718187
MINUTE: Average=379.01545763177614, Max=379.22235848893024, Min=378.81418174794237
MINUTE: Average=379.0392273685738, Max=379.26963267488094, Min=378.8394092606884
MINUTE: Average=379.1661216730216, Max=379.36830821187283, Min=379.01271661950904
MINUTE: Average=379.3446037422266, Max=379.45230441395466, Min=379.158359059868
MINUTE: Average=379.5057162479304, Max=379.7014831807438, Min=379.33156845739177
MINUTE: Average=379.4380118348421, Max=379.5516993943327, Min=379.24967246345136
MINUTE: Average=379.11036278352304, Max=379.2828027958178, Min=378.98369102280856
MINUTE: Average=378.9716360723483, Max=379.17585022302274, Min=378.8344767123909
MINUTE: Average=379.287858421202, Max=379.4191358661184, Min=379.0405005189067
MINUTE: Average=379.5426321692247, Max=379.7757200172442, Min=379.33087602253545
MINUTE: Average=379.4990796169354, Max=379.6587189635515, Min=379.2546658933348
MINUTE: Average=379.20380090365853, Max=379.4026120493812, Min=379.0272468654449
MINUTE: Average=379.206056687232, Max=379.3424727668589, Min=379.06770126544257
MINUTE: Average=379.3936431931564, Max=379.58895354669096, Min=379.22360099244895
MINUTE: Average=379.5073415653308, Max=379.6039818299132, Min=379.3127948373214
MINUTE: Average=379.6025114181057, Max=379.71880779484695, Min=379.4549581557289
MINUTE: Average=379.3812091966895, Max=379.5801851205594, Min=379.18703316601983
MINUTE: Average=379.28619331827184, Max=379.55902081787224, Min=379.1275792181644
MINUTE: Average=379.18196043065575, Max=379.3906842230017, Min=378.98029326693364
MINUTE: Average=379.24065584418645, Max=379.557553679299, Min=378.98154929252445
MINUTE: Average=379.12936912825114, Max=379.2708880636277, Min=378.94627802109596
MINUTE: Average=378.91253965770386, Max=379.03701017303314, Min=378.69125104698014
MINUTE: Average=378.5939638901592, Max=378.78937179120504, Min=378.47002928109936
MINUTE: Average=378.4377498181079, Max=378.5950048285132, Min=378.2805814903369
MINUTE: Average=378.4248764990725, Max=378.566079852148, Min=378.22353522944724
MINUTE: Average=377.9997703948484, Max=378.25226808148443, Min=377.7371195239707
MINUTE: Average=377.9161261074219, Max=378.11738189665596, Min=377.7229971415579
MINUTE: Average=378.0556119160657, Max=378.3070478520968, Min=377.87178621702924
MINUTE: Average=378.209141894077, Max=378.3982971515995, Min=377.90734691897035
MINUTE: Average=377.73696219171484, Max=377.98718995689757, Min=377.50072458055564
MINUTE: Average=377.63357175971316, Max=377.8266248478622, Min=377.48218760431223
MINUTE: Average=377.8514412419343, Max=377.94091879280325, Min=377.75241245474854
MINUTE: Average=377.92979664284627, Max=378.2103210663668, Min=377.77489748068746
MINUTE: Average=377.9209781024409, Max=378.2237782959631, Min=377.6418250793075
MINUTE: Average=378.1164646592148, Max=378.3083691219194, Min=377.9343650231406
MINUTE: Average=378.4140811461968, Max=378.65685645913567, Min=378.1714016459497
MINUTE: Average=378.73979276322893, Max=378.8430448280482, Min=378.64177745805273
MINUTE: Average=378.788578353742, Max=378.86967922350476, Min=378.6520040176191
MINUTE: Average=378.64058219920673, Max=378.7520590373163, Min=378.48894800524647
MINUTE: Average=378.4281022952493, Max=378.6681888845657, Min=378.2712733836807
MINUTE: Average=378.6720024295373, Max=378.8140497153827, Min=378.53756602623866
MINUTE: Average=378.64479017344155, Max=378.75669998671435, Min=378.51872506626444
MINUTE: Average=378.6973639181713, Max=378.81373026974103, Min=378.5942239051145
MINUTE: Average=378.58434748363044, Max=378.7901798762885, Min=378.40320531842855
MINUTE: Average=378.72972666007803, Max=378.86935189534285, Min=378.4711723487706
MINUTE: Average=378.80196741391205, Max=378.95978372012553, Min=378.6861752131552
MINUTE: Average=378.80298805673283, Max=378.92516736314184, Min=378.6847614625175
MINUTE: Average=378.8469462386353, Max=379.020095085033, Min=378.7390100040313
MINUTE: Average=378.82596405569586, Max=378.9661727732935, Min=378.7033772362053
MINUTE: Average=378.9804009693506, Max=379.2013775015169, Min=378.7720599643059
MINUTE: Average=379.0207743653519, Max=379.2837540808622, Min=378.85311334210536
MINUTE: Average=379.6278992225613, Max=379.82755233296876, Min=379.30948536072503
MINUTE: Average=380.03288722162563, Max=380.22335753719364, Min=379.76947862656857
MINUTE: Average=379.8563790497479, Max=379.9670746026254, Min=379.71841540244384
MINUTE: Average=379.9337890461708, Max=380.13932042912967, Min=379.7880525410911
MINUTE: Average=380.0313153648136, Max=380.11050314826747, Min=379.91824227454526
MINUTE: Average=380.05346164416744, Max=380.208851032652, Min=379.8795621566824
MINUTE: Average=379.99330261008697, Max=380.16347096916803, Min=379.7494195038135
MINUTE: Average=379.796356306811, Max=379.9160306536904, Min=379.6851777266786
MINUTE: Average=379.7106524871589, Max=379.88077773854906, Min=379.55766402827163
MINUTE: Average=379.49803992050346, Max=379.60091247244117, Min=379.37444978726944
MINUTE: Average=379.5033259617337, Max=379.61125103338725, Min=379.40707084617355
MINUTE: Average=379.6742276987072, Max=379.7932093068842, Min=379.52877134760354
MINUTE: Average=379.56430585258823, Max=379.78660818607835, Min=379.27307810168514
MINUTE: Average=379.2867621526933, Max=379.4567790170735, Min=379.1792720718391
MINUTE: Average=379.2066545758975, Max=379.3208199833836, Min=379.08435570190835
MINUTE: Average=379.4027828875061, Max=379.58165916125995, Min=379.1241624472978
MINUTE: Average=379.7172342998647, Max=379.88634049272446, Min=379.50588217156024
MINUTE: Average=379.53065246089295, Max=379.6697862973783, Min=379.41265682443446
MINUTE: Average=379.67709825407815, Max=379.80512404480436, Min=379.5627892543586
MINUTE: Average=379.50681561805106, Max=379.65079752100536, Min=379.3570975475738
MINUTE: Average=379.605530055993, Max=379.77602735128005, Min=379.39833745047946
MINUTE: Average=379.6978725281594, Max=379.8416258737208, Min=379.5080424192277
MINUTE: Average=380.10839797479105, Max=380.26980686801573, Min=379.8470338426429
MINUTE: Average=380.1961264412205, Max=380.44343594693333, Min=380.0406666549447
MINUTE: Average=380.2055147865246, Max=380.4204809282476, Min=380.0227581726148
MINUTE: Average=380.3431531841689, Max=380.5519376024834, Min=380.16140855432144
FIFTEEN_MINUTES: Average=370.2750501146353, Max=370.65929895673264, Min=369.8582901934847
FIFTEEN_MINUTES: Average=371.0384354313275, Max=371.52259256080623, Min=370.46684493714537
FIFTEEN_MINUTES: Average=371.67890422807807, Max=372.5483106521155, Min=370.9369142413019
FIFTEEN_MINUTES: Average=372.7171942731184, Max=373.2231181457457, Min=372.177045069939
FIFTEEN_MINUTES: Average=372.79836572099, Max=373.55028167342357, Min=372.0276713543488
FIFTEEN_MINUTES: Average=373.00874015642216, Max=373.81001516808766, Min=372.12335257088444
FIFTEEN_MINUTES: Average=373.4900385090296, Max=374.10106897954614, Min=372.72489058236863
FIFTEEN_MINUTES: Average=372.5684030960552, Max=373.1335154137213, Min=372.028580204361
FIFTEEN_MINUTES: Average=373.21313682991826, Max=373.8887385650441, Min=372.53413679010396
FIFTEEN_MINUTES: Average=373.47416782552693, Max=373.92318694047674, Min=372.9918226513864
FIFTEEN_MINUTES: Average=373.2791942699407, Max=373.854241053167, Min=372.92874510858496
FIFTEEN_MINUTES: Average=372.9126049233891, Max=373.63431759110813, Min=372.07658142919865
FIFTEEN_MINUTES: Average=372.3105557721585, Max=372.7523379155962, Min=371.7258977484466
FIFTEEN_MINUTES: Average=371.39749935913676, Max=372.4636840221514, Min=370.32258320571435
FIFTEEN_MINUTES: Average=370.4202185815967, Max=371.13060229388014, Min=369.55127767087015
FIFTEEN_MINUTES: Average=369.2614022119729, Max=369.6799245433453, Min=368.6868910582458
FIFTEEN_MINUTES: Average=368.50565474494783, Max=368.8756818332636, Min=367.9902404274141
FIFTEEN_MINUTES: Average=369.2894340853718, Max=369.8515089183173, Min=368.55592284910216
FIFTEEN_MINUTES: Average=367.9570532872853, Max=368.77032861813217, Min=366.9598292790583
FIFTEEN_MINUTES: Average=366.76369259239476, Max=367.56398163961603, Min=366.00627145583314
FIFTEEN_MINUTES: Average=365.5664448510678, Max=366.29012010835805, Min=364.71732219750186
FIFTEEN_MINUTES: Average=364.7743967792533, Max=365.0728851509615, Min=364.36410712505176
FIFTEEN_MINUTES: Average=364.94957920154116, Max=365.82343018826487, Min=363.4610678213394
FIFTEEN_MINUTES: Average=364.56173020867135, Max=365.32002523289026, Min=363.2777690824407
FIFTEEN_MINUTES: Average=365.1879909729341, Max=365.63586162969494, Min=364.7142077940378
FIFTEEN_MINUTES: Average=365.1787815666988, Max=365.63238823753176, Min=364.6877071431565
FIFTEEN_MINUTES: Average=365.47553504098016, Max=366.02700012010274, Min=364.90329658534245
FIFTEEN_MINUTES: Average=364.5705649581094, Max=365.83325851845603, Min=363.67843959824205
FIFTEEN_MINUTES: Average=362.9986855996119, Max=364.06916419010344, Min=362.3700757288977
FIFTEEN_MINUTES: Average=363.146226972696, Max=363.73946585646445, Min=362.6046513161983
FIFTEEN_MINUTES: Average=363.22285098582773, Max=364.026479856219, Min=362.47533136946765
FIFTEEN_MINUTES: Average=364.2331010796437, Max=364.8759310534785, Min=363.310627934186
FIFTEEN_MINUTES: Average=364.9475068029761, Max=365.4142008332045, Min=364.5110336029979
FIFTEEN_MINUTES: Average=364.02668147450055, Max=364.80012794753173, Min=363.53511543787323
FIFTEEN_MINUTES: Average=363.325992764041, Max=363.6137328323535, Min=363.03564329047697
FIFTEEN_MINUTES: Average=362.6220295208958, Max=363.12931313302033, Min=362.0556895078657
FIFTEEN_MINUTES: Average=361.6804628686083, Max=362.7818448074218, Min=360.84847896174796
FIFTEEN_MINUTES: Average=360.6658846408964, Max=361.1410958704972, Min=360.0013929620229
FIFTEEN_MINUTES: Average=360.98395538798394, Max=361.7333972690848, Min=360.0309076621292
FIFTEEN_MINUTES: Average=361.1014287977971, Max=361.65662141754126, Min=360.60091735325796
FIFTEEN_MINUTES: Average=360.4423596108717, Max=361.55450259049456, Min=359.44372719593497
FIFTEEN_MINUTES: Average=360.1807860621957, Max=360.8733289935773, Min=359.6415282107716
FIFTEEN_MINUTES: Average=361.01891692548867, Max=362.52962571646157, Min=359.8360838163564
FIFTEEN_MINUTES: Average=362.08669681551754, Max=362.6117470495997, Min=361.330010761812
FIFTEEN_MINUTES: Average=361.9154751366647, Max=362.71847586946495, Min=360.7368679173257
FIFTEEN_MINUTES: Average=360.7601993500777, Max=361.48358535941134, Min=360.2517494186602
FIFTEEN_MINUTES: Average=359.68891517681527, Max=360.83389444730165, Min=358.24780593268815
FIFTEEN_MINUTES: Average=358.9608743914788, Max=359.7155052844678, Min=358.4526600834152
FIFTEEN_MINUTES: Average=358.56796447374046, Max=359.22793045151474, Min=358.0322139126262
